,codigo,fundo,data,cota,variacao,captacao,resgate,patrimonio_liquido,cotistas
2014-01-09,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-09,1.07651013,-0.008102340908968001,0.0,0.0,3184444.67,1
2014-01-10,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-10,1.07078775,-0.0053156768715220005,0.0,0.0,3167517.19,1
2014-01-11,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-10,1.07078775,-0.0053156768715220005,0.0,0.0,3167517.19,1
2014-01-12,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-10,1.07078775,-0.0053156768715220005,0.0,0.0,3167517.19,1
2014-01-13,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-13,1.06258909,-0.007656662116279,0.0,0.0,3143264.59,1
2014-01-14,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-14,1.06181051,-0.0007327197383519999,0.0,0.0,3140961.46,1
2014-01-15,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-15,1.06685055,0.004746647309038,0.0,0.0,3155870.49,1
2014-01-16,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-16,1.06973984,0.002708242499383,0.0,0.0,3164417.36,1
2014-01-17,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-17,1.0700832,0.000320975238241,0.0,0.0,3165433.06,1
2014-01-18,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-17,1.0700832,0.000320975238241,0.0,0.0,3165433.06,1
2014-01-19,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-17,1.0700832,0.000320975238241,0.0,0.0,3165433.06,1
2014-01-20,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-20,1.10886444,0.036241331515157,0.0,0.0,3280152.57,1
2014-01-21,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-21,1.08370715,-0.022687435084491,0.0,0.0,3205734.31,1
2014-01-22,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-22,1.07701332,-0.006176788627813001,0.0,0.0,3185933.18,1
2014-01-23,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-23,0.98174598,-0.08845511771386501,0.0,0.0,2904121.09,1
2014-01-24,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-24,1.06418006,0.08396681186308501,0.0,0.0,3147970.88,1
2014-01-25,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-24,1.06418006,0.08396681186308501,0.0,0.0,3147970.88,1
2014-01-26,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-24,1.06418006,0.08396681186308501,0.0,0.0,3147970.88,1
2014-01-27,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-27,1.08547982,0.020015184272481,0.0,0.0,3210978.09,1
2014-01-28,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-28,1.12156323,0.033241898499781,0.0,0.0,3317717.11,1
2014-01-29,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-29,1.11294138,-0.007687350805893,0.0,0.0,3292212.63,1
2014-01-30,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-30,1.11226822,-0.000604847669515,0.0,0.0,3290221.35,1
2014-01-31,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-31,1.10727087,-0.004492936065367,0.0,0.0,3275438.61,1
2014-02-01,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-31,1.10727087,-0.004492936065367,0.0,0.0,3275438.61,1
2014-02-02,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-01-31,1.10727087,-0.004492936065367,0.0,0.0,3275438.61,1
2014-02-03,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-03,1.09738186,-0.008930976392434,0.0,0.0,3246185.73,1
2014-02-04,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-04,1.10404113,0.006068325204501,0.0,0.0,3265884.64,1
2014-02-05,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-05,1.10157582,-0.002232987461255,0.0,0.0,3258591.98,1
2014-02-06,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-06,1.09159482,-0.009060656396761,29384.22,0.0,3258451.21,1
2014-02-07,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-07,1.08984411,-0.001603809369488,0.0,0.0,3253225.26,1
2014-02-08,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-07,1.08984411,-0.001603809369488,0.0,0.0,3253225.26,1
2014-02-09,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-07,1.08984411,-0.001603809369488,0.0,0.0,3253225.26,1
2014-02-10,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-10,1.08904179,-0.0007361786815549999,50391.45,0.0,3301221.76,1
2014-02-11,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-11,1.09278778,0.0034397118957209994,0.0,0.0,3312577.01,1
2014-02-12,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-12,1.09679645,0.003668296876453,0.0,0.0,3324728.52,1
2014-02-13,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-13,1.09827552,0.001348536458155,0.0,0.0,3329212.04,1
2014-02-14,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-14,1.10011231,0.001672430976154,0.0,0.0,3334779.94,1
2014-02-15,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-14,1.10011231,0.001672430976154,0.0,0.0,3334779.94,1
2014-02-16,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-14,1.10011231,0.001672430976154,0.0,0.0,3334779.94,1
2014-02-17,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-17,1.09672263,-0.0030812126809130003,0.0,0.0,3324504.77,1
2014-02-18,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-18,1.08763156,-0.008289306476698,0.0,0.0,3296946.91,1
2014-02-19,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-19,1.08231447,-0.0048886867534440005,0.0,0.0,3280829.17,1
2014-02-20,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-20,1.09598998,0.012635431179258002,0.0,0.0,3322283.86,1
2014-02-21,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-21,1.10886122,0.011743939483827,0.0,0.0,3361300.58,1
2014-02-22,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-21,1.10886122,0.011743939483827,0.0,0.0,3361300.58,1
2014-02-23,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-21,1.10886122,0.011743939483827,0.0,0.0,3361300.58,1
2014-02-24,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-24,1.11098704,0.001917119980082,0.0,0.0,3367744.58,1
2014-02-25,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-25,1.11035042,-0.0005730219859269999,0.0,0.0,3365814.81,1
2014-02-26,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-26,1.10508133,-0.004745429825658,0.0,0.0,3349842.55,1
2014-02-27,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-27,1.11425643,0.008302646828718,0.0,0.0,3377655.13,1
2014-02-28,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-28,1.10606145,-0.0073546625169579995,0.0,0.0,3352813.6,1
2014-03-01,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-28,1.10606145,-0.0073546625169579995,0.0,0.0,3352813.6,1
2014-03-02,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-28,1.10606145,-0.0073546625169579995,0.0,0.0,3352813.6,1
2014-03-03,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-28,1.10606145,-0.0073546625169579995,0.0,0.0,3352813.6,1
2014-03-04,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-02-28,1.10606145,-0.0073546625169579995,0.0,0.0,3352813.6,1
2014-03-05,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-05,1.10950688,0.0031150439245490004,0.0,0.0,3363257.76,1
2014-03-06,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-06,1.11054777,0.0009381555164400001,0.0,0.0,3366413.03,1
2014-03-07,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-07,1.10749375,-0.0027500122754740004,0.0,0.0,3357155.36,1
2014-03-08,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-07,1.10749375,-0.0027500122754740004,0.0,0.0,3357155.36,1
2014-03-09,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-07,1.10749375,-0.0027500122754740004,0.0,0.0,3357155.36,1
2014-03-10,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-10,1.13568127,0.025451628959532003,0.0,0.0,3442600.42,1
2014-03-11,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-11,1.13652336,0.0007414844483610001,0.0,0.0,3445153.06,1
2014-03-12,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-12,1.1369337,0.000361048452185,16000.0,0.0,3462396.93,1
2014-03-13,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-13,1.13240283,-0.0039851664173560005,0.0,0.0,3448598.7,1
2014-03-14,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-14,1.13563988,0.002858567564689,0.0,0.0,3458456.74,1
2014-03-15,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-14,1.13563988,0.002858567564689,0.0,0.0,3458456.74,1
2014-03-16,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-14,1.13563988,0.002858567564689,0.0,0.0,3458456.74,1
2014-03-17,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-17,1.1359983,0.000315610614168,0.0,10000.0,3449548.27,1
2014-03-18,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-18,1.14055496,0.004011150368799001,0.0,0.0,3463384.93,1
2014-03-19,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-19,1.14023216,-0.000283020118557,0.0,0.0,3462404.71,1
2014-03-20,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-20,1.14009551,-0.000119844014924,0.0,0.0,3461989.78,1
2014-03-21,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-21,1.14089248,0.0006990379253400001,0.0,0.0,3464409.84,1
2014-03-22,26225,COSMOS CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2014-03-21,1.14089248,0.0006990379253400001,0.0,0.0,3464409.84,1
