Id,Nome,Descricao,Ticker,Version,VersionType,ExchangeId,InternalSymbol,InternalCryptoType,CotacaoAtivo,CodigoISINPapel,ElasticSearchId
9047,Ferrovia Centro-Atlântica S.A.,NULL,$VSPT4,92,I,5,VSPT4,NULL,1,BRVSPTACNPR8,AlWNOXIBooXOYNzvhTpA
9109,Wal Mart Stores Inc.,NULL,$WALM34,92,I,5,WALM34,NULL,1,BRWALMBDR005,nlWOOXIBooXOYNzvdj-2
9173,Wells Fargo Company,NULL,$WFCO34,92,I,5,WFCO34,NULL,1,BRWFCOBDR009,dlWPOXIBooXOYNzva0XA
9204,Wiz Soluções E Corretagem De Seguros S.A.,NULL,$WIZS3,92,I,5,WIZS3,NULL,1,BRWIZSACNOR1,q1WPOXIBooXOYNzvdkV7
9214,Wlm,NULL,$WLMM3,92,I,5,WLMM3,NULL,1,BRWLMMACNOR6,ulWPOXIBooXOYNzveUWV
9215,Wlm,NULL,$WLMM4,92,I,5,WLMM4,NULL,1,BRWLMMACNPR3,u1WPOXIBooXOYNzveUXI
9269,Wilson Sons Ltd.,NULL,$WSON33,92,I,5,WSON33,NULL,1,BRWSONBDR009,9lWPOXIBooXOYNzvhUWZ
9295,The Western Union Company,NULL,$WUNI34,92,I,5,WUNI34,NULL,1,BRWUNIBDR007,Q1WPOXIBooXOYNzvjUZ1
9378,Xerox Corporation,NULL,$XRXB34,92,I,5,XRXB34,NULL,1,BRXRXBBDR005,ylWPOXIBooXOYNzvqEb0
17058,Índice Bovespa,NULL,$IBOV,92,I,5,IBOV,NULL,1,NULL,y1RiOXIBooXOYNzv00NM
17107,Biotoscana Investments SA,NULL,$GBIO33,92,I,5,GBIO33,NULL,1,BRGBIOBDR008,x1RdOXIBooXOYNzv4icO
17108,BK Brasil Operacao e Assessoria a Restaurantes SA,NULL,$BKBR3,92,I,5,BKBR3,NULL,1,BRBKBRACNOR4,k1NDOXIBooXOYNzv75Gc
17181,Contrato de Dolar Futuro,NULL,$DOLFUT,1605,M,5,DOLF21,NULL,1,NULL,oFNVOXIBooXOYNzvl_hw
17183,LOG Commercial Properties Participacoes SA,NULL,$LOGG3,92,I,5,LOGG3,NULL,1,BRLOGGACNOR7,sVRsOXIBooXOYNzvuH6a
