,0,1,2,3,4,5,6,7,8,9,10
2353,EALT4,5380,9768,2.03,2019-06-30,2019-08-09,9750,12750,22500,160878,7.1501
2354,EALT4,5380,9788,2.03,2019-09-30,2019-11-13,9750,12750,22500,165525,7.3567
2355,EALT4,5380,9808,2.03,2019-12-31,2020-03-30,9750,12750,22500,162778,7.2346
2356,EALT4,5380,9877,2.03,2020-03-31,2020-07-01,9755,12745,22500,167583,7.4481
2357,EALT4,5380,9899,2.03,2020-06-30,2020-08-21,9755,12745,22500,168715,7.4984
2358,EALT4,5380,30515,2.03,2020-09-30,2020-11-13,9750,12750,22500,179500,7.9778
2359,WEGE3,5410,23093,2.03,2010-12-31,2011-02-23,620905029,0,620905029,3543836,0.0057
2360,WEGE3,5410,23113,2.03,2011-03-31,2011-04-27,620905029,0,620905029,3528495,0.0057
2361,WEGE3,5410,23130,2.03,2011-06-30,2011-07-22,620405029,0,620405029,3607207,0.0058
2362,WEGE3,5410,23146,2.03,2011-09-30,2011-10-26,620405029,0,620405029,3710060,0.0060
2363,WEGE3,5410,23163,2.03,2011-12-31,2012-02-15,620405029,0,620405029,3906589,0.0063
2364,WEGE3,5410,23185,2.03,2012-03-31,2012-04-25,620405029,0,620405029,3759326,0.0061
2365,WEGE3,5410,23201,2.03,2012-06-30,2012-07-25,620405029,0,620405029,3913668,0.0063
2366,WEGE3,5410,23217,2.03,2012-09-30,2012-10-24,620405029,0,620405029,4004055,0.0065
2367,WEGE3,5410,23232,2.03,2012-12-31,2013-02-27,620405029,0,620405029,4151626,0.0067
2368,WEGE3,5410,23252,2.03,2013-03-31,2013-04-24,620405029,0,620405029,4115486,0.0066
2369,WEGE3,5410,23268,2.03,2013-06-30,2013-07-31,620419011,0,620419011,4322080,0.0070
2370,WEGE3,5410,23281,2.03,2013-09-30,2013-10-30,620905029,0,620905029,4410290,0.0071
2371,WEGE3,5410,23298,2.03,2013-12-31,2014-02-26,620905029,0,620905029,4642267,0.0075
2372,WEGE3,5410,23316,2.03,2014-03-31,2014-04-24,620905029,0,620905029,4569523,0.0074
2373,WEGE3,5410,23331,2.03,2014-06-30,2014-07-23,807176538,0,807176538,4707739,0.0058
2374,WEGE3,5410,23347,2.03,2014-09-30,2014-10-29,807176538,0,807176538,4877092,0.0060
2375,WEGE3,5410,23362,2.03,2014-12-31,2015-02-25,807176538,0,807176538,5139263,0.0064
2376,WEGE3,5410,23381,2.03,2015-03-31,2015-04-29,807176538,0,807176538,5398030,0.0067
2377,WEGE3,5410,23401,2.03,2015-06-30,2015-07-29,1614353076,0,1614353076,5539679,0.0034
2378,WEGE3,5410,23418,2.03,2015-09-30,2015-10-28,1614353076,0,1614353076,5989948,0.0037
2379,WEGE3,5410,23436,2.03,2015-12-31,2016-02-24,1614353076,0,1614353076,6156060,0.0038
2380,WEGE3,5410,23460,2.03,2016-03-31,2016-04-20,1614353076,0,1614353076,6007038,0.0037
2381,WEGE3,5410,23478,2.03,2016-06-30,2016-07-27,1614353076,0,1614353076,5805533,0.0036
2382,WEGE3,5410,23495,2.03,2016-09-30,2016-10-26,1614353076,0,1614353076,5963354,0.0037
2383,WEGE3,5410,23509,2.03,2016-12-31,2017-02-22,1614353076,0,1614353076,6070832,0.0038
2384,WEGE3,5410,23552,2.03,2017-03-31,2017-04-26,1614353076,0,1614353076,6104252,0.0038
2385,WEGE3,5410,23570,2.03,2017-06-30,2017-07-19,1614353076,0,1614353076,6464564,0.0040
2386,WEGE3,5410,23587,2.03,2017-09-30,2017-10-25,1614353076,0,1614353076,6513271,0.0040
2387,WEGE3,5410,23609,2.03,2017-12-31,2018-02-28,1614353076,0,1614353076,6843307,0.0042
2388,WEGE3,5410,23702,2.03,2018-03-31,2018-11-05,1614353076,0,1614353076,6967138,0.0043
2389,WEGE3,5410,23668,2.03,2018-06-30,2018-08-14,2098658999,0,2098658999,7545784,0.0036
2390,WEGE3,5410,23686,2.03,2018-09-30,2018-10-24,2098658999,0,2098658999,7772119,0.0037
2391,WEGE3,5410,23748,2.03,2018-12-31,2019-04-10,2098658999,0,2098658999,7853257,0.0037
2392,WEGE3,5410,23774,2.03,2019-03-31,2019-04-24,2098658999,0,2098658999,7923152,0.0038
2393,WEGE3,5410,23793,2.03,2019-06-30,2019-07-24,2098658999,0,2098658999,8168446,0.0039
2394,WEGE3,5410,23812,2.03,2019-09-30,2019-10-23,2098658999,0,2098658999,8490281,0.0040
2395,WEGE3,5410,23831,2.03,2019-12-31,2020-02-19,2098658999,0,2098658999,8929990,0.0043
2396,WEGE3,5410,23858,2.03,2020-03-31,2020-04-29,2098658999,0,2098658999,9883247,0.0047
2397,WEGE3,5410,23880,2.03,2020-06-30,2020-07-22,2098658999,0,2098658999,10628679,0.0051
2398,WEGE3,5410,30003,2.03,2020-09-30,2020-10-21,2098658999,0,2098658999,11400035,0.0054
2399,ETER3,5762,10336,2.03,2010-12-31,2011-03-11,89500000,0,89500000,412489,0.0046
2400,ETER3,5762,10362,2.03,2011-03-31,2011-05-10,89500,0,89500,414126,4.6271
2401,ETER3,5762,10378,2.03,2011-06-30,2011-08-09,89500,0,89500,417317,4.6628
2402,ETER3,5762,10414,2.03,2011-09-30,2011-12-23,89500,0,89500,423950,4.7369
2403,ETER3,5762,10431,2.03,2011-12-31,2012-03-12,89500,0,89500,438106,4.8950
2404,ETER3,5762,10455,2.03,2012-03-31,2012-05-08,89500,0,89500,450119,5.0293
2405,ETER3,5762,10473,2.03,2012-06-30,2012-08-09,89500,0,89500,459238,5.1312
2406,ETER3,5762,10491,2.03,2012-09-30,2012-11-07,89500,0,89500,468443,5.2340
2407,ETER3,5762,10559,2.03,2012-12-31,2013-03-15,89500,0,89500,479534,5.3579
2408,ETER3,5762,10583,2.03,2013-03-31,2013-05-06,89500,0,89500,483114,5.3979
2409,ETER3,5762,10605,2.03,2013-06-30,2013-08-08,89500,0,89500,492361,5.5012
2410,ETER3,5762,10624,2.03,2013-09-30,2013-11-07,89500,0,89500,502835,5.6183
2411,ETER3,5762,10641,2.03,2013-12-31,2014-03-17,89500,0,89500,506129,5.6551
2412,ETER3,5762,10665,2.03,2014-03-31,2014-05-08,89500,0,89500,511725,5.7176
2413,ETER3,5762,10684,2.03,2014-06-30,2014-08-07,89500,0,89500,511958,5.7202
2414,ETER3,5762,10719,2.03,2014-09-30,2014-11-14,179000,0,179000,514372,2.8736
2415,ETER3,5762,10739,2.03,2014-12-31,2015-03-12,179000,0,179000,514808,2.8760
2416,ETER3,5762,10782,2.03,2015-03-31,2015-05-22,179000,0,179000,517070,2.8887
2417,ETER3,5762,10815,2.03,2015-06-30,2015-08-14,179000,0,179000,526522,2.9415
2418,ETER3,5762,10832,2.03,2015-09-30,2015-11-05,179000,0,179000,521892,2.9156
2419,ETER3,5762,10877,2.03,2015-12-31,2016-03-28,179000,0,179000,500116,2.7939
2420,ETER3,5762,10897,2.03,2016-03-31,2016-05-12,179000,0,179000,508426,2.8404
2421,ETER3,5762,10913,2.03,2016-06-30,2016-08-11,179000,0,179000,499462,2.7903
2422,ETER3,5762,10930,2.03,2016-09-30,2016-11-10,179000,0,179000,492183,2.7496
2423,ETER3,5762,10948,2.03,2016-12-31,2017-03-17,179000,0,179000,459649,2.5679
2424,ETER3,5762,10969,2.03,2017-03-31,2017-05-11,179000,0,179000,456695,2.5514
2425,ETER3,5762,10986,2.03,2017-06-30,2017-08-10,179000,0,179000,433687,2.4228
2426,ETER3,5762,11000,2.03,2017-09-30,2017-11-09,179000,0,179000,413129,2.3080
2427,ETER3,5762,11014,2.03,2017-12-31,2018-04-27,179000,0,179000,170510,0.9526
2428,ETER3,5762,11033,2.03,2018-03-31,2018-05-25,179000,0,179000,159371,0.8903
2429,ETER3,5762,11050,2.03,2018-06-30,2018-08-15,179000,0,179000,124699,0.6966
2430,ETER3,5762,11070,2.03,2018-09-30,2018-11-14,179000,0,179000,81586,0.4558
2431,ETER3,5762,11116,2.03,2018-12-31,2019-03-25,29833,0,29833,12250,0.4106
2432,ETER3,5762,11158,2.03,2019-03-31,2019-05-16,29833,0,29833,-13217,-0.4430
2433,ETER3,5762,11193,2.03,2019-06-30,2019-08-15,29833,0,29833,-42749,-1.4329
2434,ETER3,5762,11230,2.03,2019-09-30,2019-11-19,31774,0,31774,-2302,-0.0724
2435,ETER3,5762,11248,2.03,2019-12-31,2020-03-25,31774,0,31774,-2778,-0.0874
2436,ETER3,5762,11294,2.03,2020-03-31,2020-05-29,31774,0,31774,-17632,-0.5549
2437,ETER3,5762,11315,2.03,2020-06-30,2020-08-11,31774,0,31774,41493,1.3059
2438,ETER3,5762,30224,2.03,2020-09-30,2020-11-11,51676,0,51676,81449,1.5761
2439,EUCA3,5770,10373,2.03,2010-12-31,2011-04-12,31258,61361,92619,936873,10.1153
2440,EUCA3,5770,10434,2.03,2011-03-31,2011-05-17,31257700,61361556,92619256,961174,0.0104
2441,EUCA3,5770,10471,2.03,2011-06-30,2011-08-18,31257700,61361556,92619256,975850,0.0105
2442,EUCA3,5770,10489,2.03,2011-09-30,2011-11-08,31257700,61361556,92619256,985921,0.0106
2443,EUCA3,5770,10506,2.03,2011-12-31,2012-03-07,31258,61361,92619,997223,10.7669
2444,EUCA3,5770,10550,2.03,2012-03-31,2012-05-09,31258,61361,92619,1012651,10.9335
2445,EUCA3,5770,10571,2.03,2012-06-30,2012-08-08,31258,61361,92619,1027003,11.0885
2446,EUCA3,5770,10589,2.03,2012-09-30,2012-11-06,31258,61361,92619,1051127,11.3489
2447,EUCA3,5770,10606,2.03,2012-12-31,2013-03-20,31258,61361,92619,1068651,11.5381
2448,EUCA3,5770,10653,2.03,2013-03-31,2013-05-03,31258,61361,92619,1088780,11.7555
2449,EUCA3,5770,10670,2.03,2013-06-30,2013-08-07,31258,61361,92619,1113826,12.0259
2450,EUCA3,5770,10689,2.03,2013-09-30,2013-11-06,31258,61361,92619,1148968,12.4053
2451,EUCA3,5770,10732,2.03,2013-12-31,2014-02-21,31258,61361,92619,1139464,12.3027
2452,EUCA3,5770,10755,2.03,2014-03-31,2014-05-07,31258,61361,92619,1151254,12.4300
2453,EUCA3,5770,10775,2.03,2014-06-30,2014-08-06,31258,61361,92619,1154238,12.4622
2454,EUCA3,5770,10795,2.03,2014-09-30,2014-11-05,31258,61361,92619,1162336,12.5496
2455,EUCA3,5770,10813,2.03,2014-12-31,2015-03-04,31258,61361,92619,1162474,12.5511
2456,EUCA3,5770,10833,2.03,2015-03-31,2015-05-06,31258,61361,92619,1165073,12.5792
2457,EUCA3,5770,10853,2.03,2015-06-30,2015-08-11,31258,61361,92619,1172489,12.6593
2458,EUCA3,5770,10873,2.03,2015-09-30,2015-11-11,31258,61361,92619,1173422,12.6693
2459,EUCA3,5770,10893,2.03,2015-12-31,2016-03-09,31258,61361,92619,1173356,12.6686
2460,EUCA3,5770,10916,2.03,2016-03-31,2016-05-11,31258,61361,92619,1177137,12.7095
2461,EUCA3,5770,10935,2.03,2016-06-30,2016-08-10,31258,61361,92619,1191419,12.8637
2462,EUCA3,5770,10954,2.03,2016-09-30,2016-11-09,31258,61361,92619,1196209,12.9154
2463,EUCA3,5770,10993,2.03,2016-12-31,2017-03-29,31258,61361,92619,1201180,12.9690
2464,EUCA3,5770,11013,2.03,2017-03-31,2017-05-15,31258,61361,92619,1207560,13.0379
2465,EUCA3,5770,11029,2.03,2017-06-30,2017-08-09,31258,61361,92619,1210684,13.0717
2466,EUCA3,5770,11045,2.03,2017-09-30,2017-11-08,31258,61361,92619,1240729,13.3961
2467,EUCA3,5770,11065,2.03,2017-12-31,2018-03-21,31258,61361,92619,1237297,13.3590
2468,EUCA3,5770,11095,2.03,2018-03-31,2018-05-08,31258,61361,92619,1239057,13.3780
2469,EUCA3,5770,11114,2.03,2018-06-30,2018-08-08,31258,61361,92619,1228263,13.2615
2470,EUCA3,5770,11133,2.03,2018-09-30,2018-11-07,31258,61361,92619,1232754,13.3099
2471,EUCA3,5770,11149,2.03,2018-12-31,2019-03-27,31258,61361,92619,1262929,13.6357
2472,EUCA3,5770,11173,2.03,2019-03-31,2019-05-15,31258,61361,92619,1274200,13.7574
2473,EUCA3,5770,11190,2.03,2019-06-30,2019-08-14,31258,61361,92619,1288247,13.9091
2474,EUCA3,5770,11208,2.03,2019-09-30,2019-11-12,31258,61361,92619,1309009,14.1333
2475,EUCA3,5770,11227,2.03,2019-12-31,2020-03-25,31258,61361,92619,1326676,14.3240
2476,EUCA3,5770,11252,2.03,2020-03-31,2020-06-24,31258,61361,92619,1376850,14.8657
2477,EUCA3,5770,11268,2.03,2020-06-30,2020-08-26,31258,61361,92619,1395916,15.0716
2478,EUCA3,5770,30265,2.03,2020-09-30,2020-11-11,31258,61361,92619,1441984,15.5690
2479,EUCA4,5770,10373,2.03,2010-12-31,2011-04-12,31258,61361,92619,936873,10.1153
2480,EUCA4,5770,10434,2.03,2011-03-31,2011-05-17,31257700,61361556,92619256,961174,0.0104
2481,EUCA4,5770,10471,2.03,2011-06-30,2011-08-18,31257700,61361556,92619256,975850,0.0105
2482,EUCA4,5770,10489,2.03,2011-09-30,2011-11-08,31257700,61361556,92619256,985921,0.0106
2483,EUCA4,5770,10506,2.03,2011-12-31,2012-03-07,31258,61361,92619,997223,10.7669
2484,EUCA4,5770,10550,2.03,2012-03-31,2012-05-09,31258,61361,92619,1012651,10.9335
2485,EUCA4,5770,10571,2.03,2012-06-30,2012-08-08,31258,61361,92619,1027003,11.0885
2486,EUCA4,5770,10589,2.03,2012-09-30,2012-11-06,31258,61361,92619,1051127,11.3489
2487,EUCA4,5770,10606,2.03,2012-12-31,2013-03-20,31258,61361,92619,1068651,11.5381
2488,EUCA4,5770,10653,2.03,2013-03-31,2013-05-03,31258,61361,92619,1088780,11.7555
2489,EUCA4,5770,10670,2.03,2013-06-30,2013-08-07,31258,61361,92619,1113826,12.0259
2490,EUCA4,5770,10689,2.03,2013-09-30,2013-11-06,31258,61361,92619,1148968,12.4053
2491,EUCA4,5770,10732,2.03,2013-12-31,2014-02-21,31258,61361,92619,1139464,12.3027
2492,EUCA4,5770,10755,2.03,2014-03-31,2014-05-07,31258,61361,92619,1151254,12.4300
2493,EUCA4,5770,10775,2.03,2014-06-30,2014-08-06,31258,61361,92619,1154238,12.4622
2494,EUCA4,5770,10795,2.03,2014-09-30,2014-11-05,31258,61361,92619,1162336,12.5496
2495,EUCA4,5770,10813,2.03,2014-12-31,2015-03-04,31258,61361,92619,1162474,12.5511
2496,EUCA4,5770,10833,2.03,2015-03-31,2015-05-06,31258,61361,92619,1165073,12.5792
2497,EUCA4,5770,10853,2.03,2015-06-30,2015-08-11,31258,61361,92619,1172489,12.6593
2498,EUCA4,5770,10873,2.03,2015-09-30,2015-11-11,31258,61361,92619,1173422,12.6693
2499,EUCA4,5770,10893,2.03,2015-12-31,2016-03-09,31258,61361,92619,1173356,12.6686
2500,EUCA4,5770,10916,2.03,2016-03-31,2016-05-11,31258,61361,92619,1177137,12.7095
2501,EUCA4,5770,10935,2.03,2016-06-30,2016-08-10,31258,61361,92619,1191419,12.8637
2502,EUCA4,5770,10954,2.03,2016-09-30,2016-11-09,31258,61361,92619,1196209,12.9154
2503,EUCA4,5770,10993,2.03,2016-12-31,2017-03-29,31258,61361,92619,1201180,12.9690
2504,EUCA4,5770,11013,2.03,2017-03-31,2017-05-15,31258,61361,92619,1207560,13.0379
2505,EUCA4,5770,11029,2.03,2017-06-30,2017-08-09,31258,61361,92619,1210684,13.0717
2506,EUCA4,5770,11045,2.03,2017-09-30,2017-11-08,31258,61361,92619,1240729,13.3961
2507,EUCA4,5770,11065,2.03,2017-12-31,2018-03-21,31258,61361,92619,1237297,13.3590
2508,EUCA4,5770,11095,2.03,2018-03-31,2018-05-08,31258,61361,92619,1239057,13.3780
2509,EUCA4,5770,11114,2.03,2018-06-30,2018-08-08,31258,61361,92619,1228263,13.2615
2510,EUCA4,5770,11133,2.03,2018-09-30,2018-11-07,31258,61361,92619,1232754,13.3099
2511,EUCA4,5770,11149,2.03,2018-12-31,2019-03-27,31258,61361,92619,1262929,13.6357
2512,EUCA4,5770,11173,2.03,2019-03-31,2019-05-15,31258,61361,92619,1274200,13.7574
2513,EUCA4,5770,11190,2.03,2019-06-30,2019-08-14,31258,61361,92619,1288247,13.9091
2514,EUCA4,5770,11208,2.03,2019-09-30,2019-11-12,31258,61361,92619,1309009,14.1333
2515,EUCA4,5770,11227,2.03,2019-12-31,2020-03-25,31258,61361,92619,1326676,14.3240
2516,EUCA4,5770,11252,2.03,2020-03-31,2020-06-24,31258,61361,92619,1376850,14.8657
2517,EUCA4,5770,11268,2.03,2020-06-30,2020-08-26,31258,61361,92619,1395916,15.0716
2518,EUCA4,5770,30265,2.03,2020-09-30,2020-11-11,31258,61361,92619,1441984,15.5690
2519,FJTA3,6173,20964,2.03,2010-12-31,2011-04-12,42745,85489,128234,460579,3.5917
2520,FJTA3,6173,20986,2.03,2011-03-31,2011-05-13,42745,85489,128234,465568,3.6306
2521,FJTA3,6173,21037,2.03,2011-06-30,2011-09-12,47019,94038,141057,459626,3.2584
2522,FJTA3,6173,21053,2.03,2011-09-30,2011-11-11,47137539,94275078,141412617,323020,0.0023
2523,FJTA3,6173,21065,2.03,2011-12-31,2012-03-27,47137539,94275078,141412617,325235,0.0023
2524,FJTA3,6173,21087,2.03,2012-03-31,2012-05-14,47137539,94275078,141412617,334342,0.0024
2525,FJTA3,6173,21393,2.03,2012-06-30,2014-03-28,47137539,94275078,141412617,228860,0.0016
2526,FJTA3,6173,21406,2.03,2012-09-30,2014-03-28,47137539,94275078,141412617,229652,0.0016
2527,FJTA3,6173,21420,2.03,2012-12-31,2014-03-28,47137539,94275078,141412617,201780,0.0014
2528,FJTA3,6173,21439,2.03,2013-03-31,2014-03-28,47137539,94275078,141412617,209866,0.0015
2529,FJTA3,6173,21452,2.03,2013-06-30,2014-03-28,47137539,94275078,141412617,204813,0.0014
2530,FJTA3,6173,21467,2.03,2013-09-30,2014-03-28,47137539,94275078,141412617,206895,0.0015
2531,FJTA3,6173,21523,2.03,2013-12-31,2014-03-31,47137539,94275078,141412617,145993,0.0010
2532,FJTA3,6173,21544,2.03,2014-03-31,2014-05-15,47137539,94275078,141412617,134742,0.0010
2533,FJTA3,6173,21560,2.03,2014-06-30,2014-08-14,47137539,94275078,141412617,104090,0.0007
2534,FJTA3,6173,21574,2.03,2014-09-30,2014-11-13,92832547,84751880,177584427,96639,0.0005
2535,FJTA3,6173,21591,2.03,2014-12-31,2015-03-30,92832547,84751880,177584427,52115,0.0003
2536,FJTA3,6173,21617,2.03,2015-03-31,2015-05-15,8439322,7704716,16144038,-56383,-0.0035
2537,FJTA3,6173,21635,2.03,2015-06-30,2015-08-14,8439322,7704716,16144038,-57077,-0.0035
2538,FJTA3,6173,21649,2.03,2015-09-30,2015-11-13,27446627,13001621,40448248,-62286,-0.0015
2539,FJTA3,6173,21666,2.03,2015-12-31,2016-03-24,27446627,13001621,40448248,-60116,-0.0015
2540,FJTA3,6173,21692,2.03,2016-03-31,2016-05-13,34581630,13001621,47583251,-86510,-0.0018
2541,FJTA3,6173,21712,2.03,2016-06-30,2016-08-12,44642459,13636110,58278569,-80747,-0.0014
2542,FJTA3,6173,21729,2.03,2016-09-30,2016-11-11,44642459,13636110,58278569,-133234,-0.0023
2543,FJTA3,6173,21766,2.03,2016-12-31,2017-03-27,44642459,13636110,58278569,-171901,-0.0029
2544,FJTA3,6173,21788,2.03,2017-03-31,2017-05-12,46445314,18242898,64688212,-174949,-0.0027
2545,FJTA3,6173,21808,2.03,2017-06-30,2017-08-11,46445314,18242898,64688212,-190216,-0.0029
2546,FJTA3,6173,21826,2.03,2017-09-30,2017-11-10,46445314,18242898,64688212,-218692,-0.0034
2547,FJTA3,6173,21840,2.03,2017-12-31,2018-04-04,46445314,18242898,64688212,-445233,-0.0069
2548,FJTA3,6173,21868,2.03,2018-03-31,2018-05-16,46445314,18242898,64688212,-444808,-0.0069
2549,FJTA3,6173,21886,2.03,2018-06-30,2018-08-14,46445314,18242898,64688212,-510127,-0.0079
2550,FJTA3,6173,21920,2.03,2018-09-30,2018-11-16,46445314,18242898,64688212,-456056,-0.0071
2551,FJTA3,6173,21941,2.03,2018-12-31,2019-03-29,46445314,28417312,74862626,-406963,-0.0054
2552,FJTA3,6173,21959,2.03,2019-03-31,2019-05-14,46445314,38823733,85269047,-359933,-0.0042
2553,FJTA3,6173,21992,2.03,2019-06-30,2019-08-22,46445314,42014484,88459798,-305716,-0.0035
2554,FJTA3,6173,22010,2.03,2019-09-30,2019-11-13,46445314,42015334,88460648,-320169,-0.0036
2555,FJTA3,6173,22031,2.03,2019-12-31,2020-03-30,46445314,42019019,88464333,-304621,-0.0034
2556,FJTA3,6173,22056,2.03,2020-03-31,2020-06-29,46445314,42042380,88487694,-417283,-0.0047
2557,FJTA3,6173,22073,2.03,2020-06-30,2020-08-13,46445314,42043312,88488626,-367967,-0.0042
2558,FJTA3,6173,30309,2.03,2020-09-30,2020-11-12,46445314,42609796,89055110,-256159,-0.0029
2559,FJTA3,6173,30549,2.03,2020-09-30,2020-11-12,46445314,42609796,89055110,-256159,-0.0029
2560,FJTA4,6173,20964,2.03,2010-12-31,2011-04-12,42745,85489,128234,460579,3.5917
2561,FJTA4,6173,20986,2.03,2011-03-31,2011-05-13,42745,85489,128234,465568,3.6306
2562,FJTA4,6173,21037,2.03,2011-06-30,2011-09-12,47019,94038,141057,459626,3.2584
2563,FJTA4,6173,21053,2.03,2011-09-30,2011-11-11,47137539,94275078,141412617,323020,0.0023
2564,FJTA4,6173,21065,2.03,2011-12-31,2012-03-27,47137539,94275078,141412617,325235,0.0023
2565,FJTA4,6173,21087,2.03,2012-03-31,2012-05-14,47137539,94275078,141412617,334342,0.0024
2566,FJTA4,6173,21393,2.03,2012-06-30,2014-03-28,47137539,94275078,141412617,228860,0.0016
2567,FJTA4,6173,21406,2.03,2012-09-30,2014-03-28,47137539,94275078,141412617,229652,0.0016
2568,FJTA4,6173,21420,2.03,2012-12-31,2014-03-28,47137539,94275078,141412617,201780,0.0014
2569,FJTA4,6173,21439,2.03,2013-03-31,2014-03-28,47137539,94275078,141412617,209866,0.0015
2570,FJTA4,6173,21452,2.03,2013-06-30,2014-03-28,47137539,94275078,141412617,204813,0.0014
2571,FJTA4,6173,21467,2.03,2013-09-30,2014-03-28,47137539,94275078,141412617,206895,0.0015
2572,FJTA4,6173,21523,2.03,2013-12-31,2014-03-31,47137539,94275078,141412617,145993,0.0010
2573,FJTA4,6173,21544,2.03,2014-03-31,2014-05-15,47137539,94275078,141412617,134742,0.0010
2574,FJTA4,6173,21560,2.03,2014-06-30,2014-08-14,47137539,94275078,141412617,104090,0.0007
2575,FJTA4,6173,21574,2.03,2014-09-30,2014-11-13,92832547,84751880,177584427,96639,0.0005
2576,FJTA4,6173,21591,2.03,2014-12-31,2015-03-30,92832547,84751880,177584427,52115,0.0003
2577,FJTA4,6173,21617,2.03,2015-03-31,2015-05-15,8439322,7704716,16144038,-56383,-0.0035
2578,FJTA4,6173,21635,2.03,2015-06-30,2015-08-14,8439322,7704716,16144038,-57077,-0.0035
2579,FJTA4,6173,21649,2.03,2015-09-30,2015-11-13,27446627,13001621,40448248,-62286,-0.0015
2580,FJTA4,6173,21666,2.03,2015-12-31,2016-03-24,27446627,13001621,40448248,-60116,-0.0015
2581,FJTA4,6173,21692,2.03,2016-03-31,2016-05-13,34581630,13001621,47583251,-86510,-0.0018
2582,FJTA4,6173,21712,2.03,2016-06-30,2016-08-12,44642459,13636110,58278569,-80747,-0.0014
2583,FJTA4,6173,21729,2.03,2016-09-30,2016-11-11,44642459,13636110,58278569,-133234,-0.0023
2584,FJTA4,6173,21766,2.03,2016-12-31,2017-03-27,44642459,13636110,58278569,-171901,-0.0029
2585,FJTA4,6173,21788,2.03,2017-03-31,2017-05-12,46445314,18242898,64688212,-174949,-0.0027
2586,FJTA4,6173,21808,2.03,2017-06-30,2017-08-11,46445314,18242898,64688212,-190216,-0.0029
2587,FJTA4,6173,21826,2.03,2017-09-30,2017-11-10,46445314,18242898,64688212,-218692,-0.0034
2588,FJTA4,6173,21840,2.03,2017-12-31,2018-04-04,46445314,18242898,64688212,-445233,-0.0069
2589,FJTA4,6173,21868,2.03,2018-03-31,2018-05-16,46445314,18242898,64688212,-444808,-0.0069
2590,FJTA4,6173,21886,2.03,2018-06-30,2018-08-14,46445314,18242898,64688212,-510127,-0.0079
2591,FJTA4,6173,21920,2.03,2018-09-30,2018-11-16,46445314,18242898,64688212,-456056,-0.0071
2592,FJTA4,6173,21941,2.03,2018-12-31,2019-03-29,46445314,28417312,74862626,-406963,-0.0054
2593,FJTA4,6173,21959,2.03,2019-03-31,2019-05-14,46445314,38823733,85269047,-359933,-0.0042
2594,FJTA4,6173,21992,2.03,2019-06-30,2019-08-22,46445314,42014484,88459798,-305716,-0.0035
2595,FJTA4,6173,22010,2.03,2019-09-30,2019-11-13,46445314,42015334,88460648,-320169,-0.0036
2596,FJTA4,6173,22031,2.03,2019-12-31,2020-03-30,46445314,42019019,88464333,-304621,-0.0034
2597,FJTA4,6173,22056,2.03,2020-03-31,2020-06-29,46445314,42042380,88487694,-417283,-0.0047
2598,FJTA4,6173,22073,2.03,2020-06-30,2020-08-13,46445314,42043312,88488626,-367967,-0.0042
2599,FJTA4,6173,30309,2.03,2020-09-30,2020-11-12,46445314,42609796,89055110,-256159,-0.0029
2600,FJTA4,6173,30549,2.03,2020-09-30,2020-11-12,46445314,42609796,89055110,-256159,-0.0029
2601,TASA3,6173,20964,2.03,2010-12-31,2011-04-12,42745,85489,128234,460579,3.5917
2602,TASA3,6173,20986,2.03,2011-03-31,2011-05-13,42745,85489,128234,465568,3.6306
2603,TASA3,6173,21037,2.03,2011-06-30,2011-09-12,47019,94038,141057,459626,3.2584
2604,TASA3,6173,21053,2.03,2011-09-30,2011-11-11,47137539,94275078,141412617,323020,0.0023
2605,TASA3,6173,21065,2.03,2011-12-31,2012-03-27,47137539,94275078,141412617,325235,0.0023
2606,TASA3,6173,21087,2.03,2012-03-31,2012-05-14,47137539,94275078,141412617,334342,0.0024
2607,TASA3,6173,21393,2.03,2012-06-30,2014-03-28,47137539,94275078,141412617,228860,0.0016
2608,TASA3,6173,21406,2.03,2012-09-30,2014-03-28,47137539,94275078,141412617,229652,0.0016
2609,TASA3,6173,21420,2.03,2012-12-31,2014-03-28,47137539,94275078,141412617,201780,0.0014
2610,TASA3,6173,21439,2.03,2013-03-31,2014-03-28,47137539,94275078,141412617,209866,0.0015
2611,TASA3,6173,21452,2.03,2013-06-30,2014-03-28,47137539,94275078,141412617,204813,0.0014
2612,TASA3,6173,21467,2.03,2013-09-30,2014-03-28,47137539,94275078,141412617,206895,0.0015
2613,TASA3,6173,21523,2.03,2013-12-31,2014-03-31,47137539,94275078,141412617,145993,0.0010
2614,TASA3,6173,21544,2.03,2014-03-31,2014-05-15,47137539,94275078,141412617,134742,0.0010
2615,TASA3,6173,21560,2.03,2014-06-30,2014-08-14,47137539,94275078,141412617,104090,0.0007
2616,TASA3,6173,21574,2.03,2014-09-30,2014-11-13,92832547,84751880,177584427,96639,0.0005
2617,TASA3,6173,21591,2.03,2014-12-31,2015-03-30,92832547,84751880,177584427,52115,0.0003
2618,TASA3,6173,21617,2.03,2015-03-31,2015-05-15,8439322,7704716,16144038,-56383,-0.0035
2619,TASA3,6173,21635,2.03,2015-06-30,2015-08-14,8439322,7704716,16144038,-57077,-0.0035
2620,TASA3,6173,21649,2.03,2015-09-30,2015-11-13,27446627,13001621,40448248,-62286,-0.0015
2621,TASA3,6173,21666,2.03,2015-12-31,2016-03-24,27446627,13001621,40448248,-60116,-0.0015
