codigo_cvm,ticker_id,codigo_negociacao,data_referencia,ordinarias,preferenciais,totais
12823,210,$APTI4,2020-09-30,6250,12345,18595
13285,438,$JOPA,2010-12-31,10451,131,10582
13285,438,$JOPA,2011-03-31,10451,131,10582
13285,438,$JOPA,2011-06-30,10451,131,10582
13285,438,$JOPA,2011-09-30,10451,131,10582
13285,438,$JOPA,2011-12-31,10451,131,10582
13285,438,$JOPA,2012-03-31,10451,131,10582
13285,438,$JOPA,2012-06-30,10451,131,10582
13285,438,$JOPA,2012-09-30,10451,131,10582
13285,438,$JOPA,2012-12-31,10451,131,10582
13285,438,$JOPA,2013-03-31,10451,131,10582
13285,438,$JOPA,2013-06-30,10451,131,10582
13285,438,$JOPA,2013-09-30,10451,131,10582
13285,438,$JOPA,2013-12-31,10451,131,10582
13285,438,$JOPA,2014-03-31,10451,131,10582
13285,438,$JOPA,2014-06-30,10451,131,10582
13285,438,$JOPA,2014-09-30,10451,131,10582
13285,438,$JOPA,2014-12-31,10451,131,10582
13285,438,$JOPA,2015-03-31,10451,131,10582
13285,438,$JOPA,2015-06-30,10451,131,10582
13285,438,$JOPA,2015-09-30,10451,131,10582
13285,438,$JOPA,2015-12-31,10451,131,10582
13285,438,$JOPA,2016-03-31,10451,131,10582
13285,438,$JOPA,2016-06-30,10451,131,10582
13285,438,$JOPA,2016-09-30,10451,131,10582
13285,438,$JOPA,2016-12-31,10451,131,10582
13285,438,$JOPA,2017-03-31,10451,131,10582
13285,438,$JOPA,2017-06-30,10451,131,10582
13285,438,$JOPA,2017-09-30,10451,131,10582
13285,438,$JOPA,2017-12-31,10451,131,10582
13285,438,$JOPA,2018-03-31,10451,131,10582
13285,438,$JOPA,2018-06-30,10451,131,10582
13285,438,$JOPA,2018-09-30,10451,131,10582
13285,438,$JOPA,2018-12-31,10451,131,10582
13285,438,$JOPA,2019-03-31,10451,131,10582
13285,438,$JOPA,2019-06-30,10451,131,10582
13285,438,$JOPA,2019-09-30,10451,131,10582
13285,438,$JOPA,2019-12-31,10451,131,10582
13285,438,$JOPA,2020-03-31,10451,131,10582
13285,438,$JOPA,2020-06-30,10451,131,10582
13285,438,$JOPA,2020-09-30,10451,131,10582
13285,442,$JOPA3,2010-12-31,10451,131,10582
13285,442,$JOPA3,2011-03-31,10451,131,10582
13285,442,$JOPA3,2011-06-30,10451,131,10582
13285,442,$JOPA3,2011-09-30,10451,131,10582
13285,442,$JOPA3,2011-12-31,10451,131,10582
13285,442,$JOPA3,2012-03-31,10451,131,10582
13285,442,$JOPA3,2012-06-30,10451,131,10582
13285,442,$JOPA3,2012-09-30,10451,131,10582
13285,442,$JOPA3,2012-12-31,10451,131,10582
13285,442,$JOPA3,2013-03-31,10451,131,10582
13285,442,$JOPA3,2013-06-30,10451,131,10582
13285,442,$JOPA3,2013-09-30,10451,131,10582
13285,442,$JOPA3,2013-12-31,10451,131,10582
13285,442,$JOPA3,2014-03-31,10451,131,10582
13285,442,$JOPA3,2014-06-30,10451,131,10582
13285,442,$JOPA3,2014-09-30,10451,131,10582
13285,442,$JOPA3,2014-12-31,10451,131,10582
13285,442,$JOPA3,2015-03-31,10451,131,10582
13285,442,$JOPA3,2015-06-30,10451,131,10582
13285,442,$JOPA3,2015-09-30,10451,131,10582
13285,442,$JOPA3,2015-12-31,10451,131,10582
13285,442,$JOPA3,2016-03-31,10451,131,10582
13285,442,$JOPA3,2016-06-30,10451,131,10582
13285,442,$JOPA3,2016-09-30,10451,131,10582
13285,442,$JOPA3,2016-12-31,10451,131,10582
13285,442,$JOPA3,2017-03-31,10451,131,10582
13285,442,$JOPA3,2017-06-30,10451,131,10582
13285,442,$JOPA3,2017-09-30,10451,131,10582
13285,442,$JOPA3,2017-12-31,10451,131,10582
13285,442,$JOPA3,2018-03-31,10451,131,10582
13285,442,$JOPA3,2018-06-30,10451,131,10582
13285,442,$JOPA3,2018-09-30,10451,131,10582
13285,442,$JOPA3,2018-12-31,10451,131,10582
13285,442,$JOPA3,2019-03-31,10451,131,10582
13285,442,$JOPA3,2019-06-30,10451,131,10582
13285,442,$JOPA3,2019-09-30,10451,131,10582
13285,442,$JOPA3,2019-12-31,10451,131,10582
13285,442,$JOPA3,2020-03-31,10451,131,10582
13285,442,$JOPA3,2020-06-30,10451,131,10582
13285,442,$JOPA3,2020-09-30,10451,131,10582
13285,443,$JOPA4,2010-12-31,10451,131,10582
13285,443,$JOPA4,2011-03-31,10451,131,10582
13285,443,$JOPA4,2011-06-30,10451,131,10582
13285,443,$JOPA4,2011-09-30,10451,131,10582
13285,443,$JOPA4,2011-12-31,10451,131,10582
13285,443,$JOPA4,2012-03-31,10451,131,10582
13285,443,$JOPA4,2012-06-30,10451,131,10582
13285,443,$JOPA4,2012-09-30,10451,131,10582
13285,443,$JOPA4,2012-12-31,10451,131,10582
13285,443,$JOPA4,2013-03-31,10451,131,10582
13285,443,$JOPA4,2013-06-30,10451,131,10582
13285,443,$JOPA4,2013-09-30,10451,131,10582
13285,443,$JOPA4,2013-12-31,10451,131,10582
13285,443,$JOPA4,2014-03-31,10451,131,10582
13285,443,$JOPA4,2014-06-30,10451,131,10582
13285,443,$JOPA4,2014-09-30,10451,131,10582
13285,443,$JOPA4,2014-12-31,10451,131,10582
13285,443,$JOPA4,2015-03-31,10451,131,10582
13285,443,$JOPA4,2015-06-30,10451,131,10582
13285,443,$JOPA4,2015-09-30,10451,131,10582
13285,443,$JOPA4,2015-12-31,10451,131,10582
13285,443,$JOPA4,2016-03-31,10451,131,10582
13285,443,$JOPA4,2016-06-30,10451,131,10582
13285,443,$JOPA4,2016-09-30,10451,131,10582
13285,443,$JOPA4,2016-12-31,10451,131,10582
13285,443,$JOPA4,2017-03-31,10451,131,10582
13285,443,$JOPA4,2017-06-30,10451,131,10582
13285,443,$JOPA4,2017-09-30,10451,131,10582
13285,443,$JOPA4,2017-12-31,10451,131,10582
13285,443,$JOPA4,2018-03-31,10451,131,10582
13285,443,$JOPA4,2018-06-30,10451,131,10582
13285,443,$JOPA4,2018-09-30,10451,131,10582
13285,443,$JOPA4,2018-12-31,10451,131,10582
13285,443,$JOPA4,2019-03-31,10451,131,10582
13285,443,$JOPA4,2019-06-30,10451,131,10582
13285,443,$JOPA4,2019-09-30,10451,131,10582
13285,443,$JOPA4,2019-12-31,10451,131,10582
13285,443,$JOPA4,2020-03-31,10451,131,10582
13285,443,$JOPA4,2020-06-30,10451,131,10582
13285,443,$JOPA4,2020-09-30,10451,131,10582
13366,218,$2,2010-12-31,3966667,7933333,11900000
13366,218,$2,2011-03-31,3966667,7933333,11900000
13366,218,$2,2011-06-30,3966667,7933333,11900000
13366,218,$2,2011-09-30,3966667,7933333,11900000
13366,218,$2,2011-12-31,3966667,7933333,11900000
13366,218,$2,2012-03-31,3966667,7933333,11900000
13366,218,$2,2012-06-30,3966667,7933333,11900000
13366,218,$2,2012-09-30,3966667,7933333,11900000
13366,218,$2,2012-12-31,3966667,7933333,11900000
13366,218,$2,2013-03-31,3966667,7933333,11900000
13366,218,$2,2013-06-30,3966667,7933333,11900000
13366,218,$2,2013-09-30,3966667,7933333,11900000
13366,218,$2,2013-12-31,3966667,7933333,11900000
13366,218,$2,2014-03-31,3966667,7933333,11900000
13366,218,$2,2014-06-30,3966667,7933333,11900000
13366,218,$2,2014-09-30,3966667,7933333,11900000
13366,218,$2,2014-12-31,3966667,7933333,11900000
13366,218,$2,2015-03-31,3966667,7933333,11900000
13366,218,$2,2015-06-30,3966667,7933333,11900000
13366,218,$2,2015-09-30,3966667,7933333,11900000
13366,218,$2,2015-12-31,3966667,7933333,11900000
13366,218,$2,2016-03-31,3966667,7933333,11900000
13366,218,$2,2016-06-30,3966667,7933333,11900000
13366,218,$2,2016-09-30,3966667,7933333,11900000
13366,218,$2,2016-12-31,3966667,7933333,11900000
13366,218,$2,2017-03-31,3966667,7933333,11900000
13366,218,$2,2017-06-30,3966667,7933333,11900000
13366,218,$2,2017-09-30,3966667,7933333,11900000
13366,218,$2,2017-12-31,3966667,7933333,11900000
13366,218,$2,2018-03-31,3966667,7933333,11900000
13366,218,$2,2018-06-30,3966667,7933333,11900000
13366,218,$2,2018-09-30,3966667,7933333,11900000
13366,218,$2,2018-12-31,3966667,7933333,11900000
13366,218,$2,2019-03-31,3966667,7933333,11900000
13366,218,$2,2019-06-30,3966667,7933333,11900000
13366,218,$2,2019-09-30,3966667,7933333,11900000
13366,218,$2,2019-12-31,3966667,7933333,11900000
13366,218,$2,2020-03-31,3966667,7933333,11900000
13366,218,$2,2020-06-30,3966667,7933333,11900000
13366,218,$2,2020-09-30,3966667,7933333,11900000
13439,216,$RSUL3,2010-12-31,343000,240000,583000
13439,216,$RSUL3,2011-03-31,343000,240000,583000
13439,216,$RSUL3,2011-06-30,343000,240000,583000
13439,216,$RSUL3,2011-09-30,343000,240000,583000
13439,216,$RSUL3,2011-12-31,343000,240000,583000
13439,216,$RSUL3,2012-03-31,343000,240000,583000
13439,216,$RSUL3,2012-06-30,343000,240000,583000
13439,216,$RSUL3,2012-09-30,343000,240000,583000
13439,216,$RSUL3,2012-12-31,343000,240000,583000
13439,216,$RSUL3,2013-03-31,343000,240000,583000
13439,216,$RSUL3,2013-06-30,343000,240000,583000
13439,216,$RSUL3,2013-09-30,343000,240000,583000
13439,216,$RSUL3,2013-12-31,343000,240000,583000
13439,216,$RSUL3,2014-03-31,343000,240000,583000
13439,216,$RSUL3,2014-06-30,343000,240000,583000
13439,216,$RSUL3,2014-09-30,343000,240000,583000
13439,216,$RSUL3,2014-12-31,343000,240000,583000
13439,216,$RSUL3,2015-03-31,343000,240000,583000
13439,216,$RSUL3,2015-06-30,343000,240000,583000
13439,216,$RSUL3,2015-09-30,343000,240000,583000
13439,216,$RSUL3,2015-12-31,343000,240000,583000
13439,216,$RSUL3,2016-03-31,343000,240000,583000
13439,216,$RSUL3,2016-06-30,343000,240000,583000
13439,216,$RSUL3,2016-09-30,343000,240000,583000
13439,216,$RSUL3,2016-12-31,343000,240000,583000
13439,216,$RSUL3,2017-03-31,343000,240000,583000
13439,216,$RSUL3,2017-06-30,343000,240000,583000
13439,216,$RSUL3,2017-09-30,343000,240000,583000
13439,216,$RSUL3,2017-12-31,343000,240000,583000
13439,216,$RSUL3,2018-03-31,343000,240000,583000
13439,216,$RSUL3,2018-06-30,343000,240000,583000
13439,216,$RSUL3,2018-09-30,343000,240000,583000
13439,216,$RSUL3,2018-12-31,343000,240000,583000
13439,216,$RSUL3,2019-03-31,343000,240000,583000
13439,216,$RSUL3,2019-06-30,343000,240000,583000
13439,216,$RSUL3,2019-09-30,343000,240000,583000
13439,216,$RSUL3,2019-12-31,343000,240000,583000
13439,216,$RSUL3,2020-03-31,343000,240000,583000
13439,216,$RSUL3,2020-06-30,343000,240000,583000
13439,216,$RSUL3,2020-09-30,343000,240000,583000
13439,217,$RSUL4,2010-12-31,343000,240000,583000
13439,217,$RSUL4,2011-03-31,343000,240000,583000
13439,217,$RSUL4,2011-06-30,343000,240000,583000
13439,217,$RSUL4,2011-09-30,343000,240000,583000
13439,217,$RSUL4,2011-12-31,343000,240000,583000
13439,217,$RSUL4,2012-03-31,343000,240000,583000
13439,217,$RSUL4,2012-06-30,343000,240000,583000
13439,217,$RSUL4,2012-09-30,343000,240000,583000
13439,217,$RSUL4,2012-12-31,343000,240000,583000
13439,217,$RSUL4,2013-03-31,343000,240000,583000
13439,217,$RSUL4,2013-06-30,343000,240000,583000
13439,217,$RSUL4,2013-09-30,343000,240000,583000
13439,217,$RSUL4,2013-12-31,343000,240000,583000
13439,217,$RSUL4,2014-03-31,343000,240000,583000
13439,217,$RSUL4,2014-06-30,343000,240000,583000
13439,217,$RSUL4,2014-09-30,343000,240000,583000
13439,217,$RSUL4,2014-12-31,343000,240000,583000
13439,217,$RSUL4,2015-03-31,343000,240000,583000
13439,217,$RSUL4,2015-06-30,343000,240000,583000
13439,217,$RSUL4,2015-09-30,343000,240000,583000
13439,217,$RSUL4,2015-12-31,343000,240000,583000
13439,217,$RSUL4,2016-03-31,343000,240000,583000
13439,217,$RSUL4,2016-06-30,343000,240000,583000
13439,217,$RSUL4,2016-09-30,343000,240000,583000
13439,217,$RSUL4,2016-12-31,343000,240000,583000
13439,217,$RSUL4,2017-03-31,343000,240000,583000
13439,217,$RSUL4,2017-06-30,343000,240000,583000
13439,217,$RSUL4,2017-09-30,343000,240000,583000
13439,217,$RSUL4,2017-12-31,343000,240000,583000
13439,217,$RSUL4,2018-03-31,343000,240000,583000
13439,217,$RSUL4,2018-06-30,343000,240000,583000
13439,217,$RSUL4,2018-09-30,343000,240000,583000
13439,217,$RSUL4,2018-12-31,343000,240000,583000
13439,217,$RSUL4,2019-03-31,343000,240000,583000
13439,217,$RSUL4,2019-06-30,343000,240000,583000
13439,217,$RSUL4,2019-09-30,343000,240000,583000
13439,217,$RSUL4,2019-12-31,343000,240000,583000
13439,217,$RSUL4,2020-03-31,343000,240000,583000
13439,217,$RSUL4,2020-06-30,343000,240000,583000
13439,217,$RSUL4,2020-09-30,343000,240000,583000
13447,219,$PPAR3,2010-12-31,74,0,74
13447,219,$PPAR3,2011-03-31,74,0,74
13447,219,$PPAR3,2011-06-30,74,0,74
13447,219,$PPAR3,2011-09-30,74,0,74
13447,219,$PPAR3,2011-12-31,74,0,74
13447,219,$PPAR3,2012-03-31,74,0,74
13447,219,$PPAR3,2012-06-30,74,0,74
13447,219,$PPAR3,2012-09-30,74,0,74
13447,219,$PPAR3,2012-12-31,74,0,74
13447,219,$PPAR3,2013-03-31,74,0,74
13447,219,$PPAR3,2013-06-30,74,0,74
13447,219,$PPAR3,2013-09-30,74,0,74
13447,219,$PPAR3,2013-12-31,74,0,74
13447,219,$PPAR3,2014-03-31,74,0,74
13447,219,$PPAR3,2014-06-30,74,0,74
13447,219,$PPAR3,2014-09-30,74,0,74
13447,219,$PPAR3,2014-12-31,74,0,74
13447,219,$PPAR3,2015-03-31,74,0,74
13447,219,$PPAR3,2015-06-30,74,0,74
13447,219,$PPAR3,2015-09-30,74,0,74
13447,219,$PPAR3,2015-12-31,74,0,74
13447,219,$PPAR3,2016-03-31,74,0,74
13447,219,$PPAR3,2016-06-30,74,0,74
13447,219,$PPAR3,2016-09-30,74,0,74
13447,219,$PPAR3,2016-12-31,74,0,74
13447,219,$PPAR3,2017-03-31,74,0,74
13447,219,$PPAR3,2017-06-30,74,0,74
13447,219,$PPAR3,2017-09-30,74,0,74
13447,219,$PPAR3,2017-12-31,34,40,74
13447,219,$PPAR3,2018-03-31,34,40,74
13447,219,$PPAR3,2018-06-30,34,40,74
13447,219,$PPAR3,2018-09-30,34,40,74
13447,219,$PPAR3,2018-12-31,34,40,74
13447,219,$PPAR3,2019-03-31,34,40,74
13447,219,$PPAR3,2019-06-30,34,40,74
13447,219,$PPAR3,2019-09-30,34,40,74
13447,219,$PPAR3,2019-12-31,34,40,74
13447,219,$PPAR3,2020-03-31,34,40,74
13447,219,$PPAR3,2020-06-30,34,40,74
13447,219,$PPAR3,2020-09-30,34,40,74
13471,222,$13471,2010-12-31,166430,0,166430
13471,222,$13471,2011-03-31,166430,0,166430
13471,222,$13471,2011-06-30,166430,0,166430
13471,222,$13471,2011-09-30,166430,0,166430
13471,222,$13471,2011-12-31,166430,0,166430
13471,222,$13471,2012-03-31,166430,0,166430
13471,222,$13471,2012-06-30,239854,0,239854
13471,222,$13471,2012-09-30,239854,0,239854
13471,222,$13471,2012-12-31,239854,0,239854
13471,222,$13471,2013-03-31,239854,0,239854
13471,222,$13471,2013-06-30,242018,0,242018
13471,222,$13471,2013-09-30,242018,0,242018
13471,222,$13471,2013-12-31,242018,0,242018
13471,222,$13471,2014-03-31,242018,0,242018
13471,222,$13471,2014-06-30,248508,0,248508
13471,222,$13471,2014-09-30,248508,0,248508
13471,222,$13471,2014-12-31,248508,0,248508
13471,222,$13471,2015-03-31,248508,0,248508
13471,222,$13471,2015-06-30,248508,0,248508
13471,222,$13471,2015-09-30,4970,0,4970
13471,222,$13471,2015-12-31,4970,0,4970
13471,222,$13471,2016-03-31,4970,0,4970
13471,222,$13471,2016-06-30,4970,0,4970
13471,222,$13471,2016-09-30,4970,0,4970
13471,222,$13471,2016-12-31,4970,0,4970
13471,222,$13471,2017-03-31,4970,0,4970
13471,222,$13471,2017-06-30,4970,0,4970
13471,222,$13471,2017-09-30,4970,0,4970
13471,222,$13471,2017-12-31,4970,0,4970
13471,222,$13471,2018-03-31,4970,0,4970
13471,222,$13471,2018-06-30,4970,0,4970
13471,222,$13471,2018-09-30,4970,0,4970
13471,222,$13471,2018-12-31,4970,0,4970
13471,222,$13471,2019-03-31,12425,0,12425
13471,222,$13471,2019-06-30,12425,0,12425
13471,222,$13471,2019-09-30,12425,0,12425
13471,222,$13471,2019-12-31,12425,0,12425
13471,222,$13471,2020-03-31,12425,0,12425
13471,222,$13471,2020-06-30,12425,0,12425
13471,222,$13471,2020-09-30,12425,0,12425
13471,224,$BOLSA,2010-12-31,166430,0,166430
13471,224,$BOLSA,2011-03-31,166430,0,166430
13471,224,$BOLSA,2011-06-30,166430,0,166430
13471,224,$BOLSA,2011-09-30,166430,0,166430
13471,224,$BOLSA,2011-12-31,166430,0,166430
13471,224,$BOLSA,2012-03-31,166430,0,166430
13471,224,$BOLSA,2012-06-30,239854,0,239854
13471,224,$BOLSA,2012-09-30,239854,0,239854
13471,224,$BOLSA,2012-12-31,239854,0,239854
13471,224,$BOLSA,2013-03-31,239854,0,239854
13471,224,$BOLSA,2013-06-30,242018,0,242018
13471,224,$BOLSA,2013-09-30,242018,0,242018
13471,224,$BOLSA,2013-12-31,242018,0,242018
13471,224,$BOLSA,2014-03-31,242018,0,242018
13471,224,$BOLSA,2014-06-30,248508,0,248508
13471,224,$BOLSA,2014-09-30,248508,0,248508
13471,224,$BOLSA,2014-12-31,248508,0,248508
13471,224,$BOLSA,2015-03-31,248508,0,248508
13471,224,$BOLSA,2015-06-30,248508,0,248508
13471,224,$BOLSA,2015-09-30,4970,0,4970
13471,224,$BOLSA,2015-12-31,4970,0,4970
13471,224,$BOLSA,2016-03-31,4970,0,4970
13471,224,$BOLSA,2016-06-30,4970,0,4970
13471,224,$BOLSA,2016-09-30,4970,0,4970
13471,224,$BOLSA,2016-12-31,4970,0,4970
13471,224,$BOLSA,2017-03-31,4970,0,4970
13471,224,$BOLSA,2017-06-30,4970,0,4970
13471,224,$BOLSA,2017-09-30,4970,0,4970
13471,224,$BOLSA,2017-12-31,4970,0,4970
13471,224,$BOLSA,2018-03-31,4970,0,4970
13471,224,$BOLSA,2018-06-30,4970,0,4970
13471,224,$BOLSA,2018-09-30,4970,0,4970
13471,224,$BOLSA,2018-12-31,4970,0,4970
13471,224,$BOLSA,2019-03-31,12425,0,12425
13471,224,$BOLSA,2019-06-30,12425,0,12425
13471,224,$BOLSA,2019-09-30,12425,0,12425
13471,224,$BOLSA,2019-12-31,12425,0,12425
13471,224,$BOLSA,2020-03-31,12425,0,12425
13471,224,$BOLSA,2020-06-30,12425,0,12425
13471,224,$BOLSA,2020-09-30,12425,0,12425
13765,223,$MNPR3,2010-12-31,405720000,0,405720000
13765,223,$MNPR3,2011-03-31,405720000,0,405720000
13765,223,$MNPR3,2011-06-30,405720000,0,405720000
13765,223,$MNPR3,2011-09-30,507150000,0,507150000
13765,223,$MNPR3,2011-12-31,507150000,0,507150000
13765,223,$MNPR3,2012-03-31,507150000,0,507150000
13765,223,$MNPR3,2012-06-30,507150000,0,507150000
13765,223,$MNPR3,2012-09-30,573819104,0,573819104
13765,223,$MNPR3,2012-12-31,710010000,0,710010000
13765,223,$MNPR3,2013-03-31,710010000,0,710010000
13765,223,$MNPR3,2013-06-30,710010000,0,710010000
13765,223,$MNPR3,2013-09-30,710010000,0,710010000
13765,223,$MNPR3,2013-12-31,710010000,0,710010000
13765,223,$MNPR3,2014-03-31,710010,0,710010
13765,223,$MNPR3,2014-06-30,710010,0,710010
13765,223,$MNPR3,2014-09-30,710010,0,710010
13765,223,$MNPR3,2014-12-31,710010,0,710010
13765,223,$MNPR3,2015-03-31,710010,0,710010
13765,223,$MNPR3,2015-06-30,710010,0,710010
13765,223,$MNPR3,2015-09-30,710010,0,710010
13765,223,$MNPR3,2015-12-31,710010,0,710010
13765,223,$MNPR3,2016-03-31,710010,0,710010
13765,223,$MNPR3,2016-06-30,7100,0,7100
13765,223,$MNPR3,2016-09-30,7100,0,7100
13765,223,$MNPR3,2016-12-31,7100,0,7100
13765,223,$MNPR3,2017-03-31,7100,0,7100
13765,223,$MNPR3,2017-06-30,7100,0,7100
13765,223,$MNPR3,2017-09-30,7100,0,7100
13765,223,$MNPR3,2017-12-31,7100,0,7100
13765,223,$MNPR3,2018-03-31,7100,0,7100
13765,223,$MNPR3,2018-06-30,7100,0,7100
13765,223,$MNPR3,2018-09-30,7100,0,7100
13765,223,$MNPR3,2018-12-31,7100,0,7100
13765,223,$MNPR3,2019-03-31,7100,0,7100
13765,223,$MNPR3,2019-06-30,7100,0,7100
13765,223,$MNPR3,2019-09-30,7100,0,7100
13765,223,$MNPR3,2019-12-31,7100,0,7100
13765,223,$MNPR3,2020-03-31,7100,0,7100
13765,223,$MNPR3,2020-06-30,7100,0,7100
13765,223,$MNPR3,2020-09-30,7100,0,7100
13773,230,$PTBL3,2010-12-31,159009,0,159009
13773,230,$PTBL3,2011-03-31,159009,0,159009
13773,230,$PTBL3,2011-06-30,159008924,0,159008924
13773,230,$PTBL3,2011-09-30,159008924,0,159008924
13773,230,$PTBL3,2011-12-31,159009,0,159009
13773,230,$PTBL3,2012-03-31,159009,0,159009
13773,230,$PTBL3,2012-06-30,159009,0,159009
13773,230,$PTBL3,2012-09-30,159009,0,159009
13773,230,$PTBL3,2012-12-31,159009,0,159009
13773,230,$PTBL3,2013-03-31,159009,0,159009
13773,230,$PTBL3,2013-06-30,159009,0,159009
13773,230,$PTBL3,2013-09-30,159009,0,159009
13773,230,$PTBL3,2013-12-31,159009,0,159009
13773,230,$PTBL3,2014-03-31,159009,0,159009
13773,230,$PTBL3,2014-06-30,159009,0,159009
13773,230,$PTBL3,2014-09-30,158489,0,158489
13773,230,$PTBL3,2014-12-31,158488,0,158488
13773,230,$PTBL3,2015-03-31,158488,0,158488
13773,230,$PTBL3,2015-06-30,158489,0,158489
13773,230,$PTBL3,2015-09-30,158488,0,158488
13773,230,$PTBL3,2015-12-31,158488,0,158488
13773,230,$PTBL3,2016-03-31,158488,0,158488
13773,230,$PTBL3,2016-06-30,158488,0,158488
13773,230,$PTBL3,2016-09-30,158488,0,158488
13773,230,$PTBL3,2016-12-31,158489,0,158489
13773,230,$PTBL3,2017-03-31,158489,0,158489
13773,230,$PTBL3,2017-06-30,158488,0,158488
13773,230,$PTBL3,2017-09-30,158488,0,158488
13773,230,$PTBL3,2017-12-31,158489,0,158489
13773,230,$PTBL3,2018-03-31,158489,0,158489
13773,230,$PTBL3,2018-06-30,158489,0,158489
13773,230,$PTBL3,2018-09-30,158489,0,158489
13773,230,$PTBL3,2018-12-31,158489,0,158489
13773,230,$PTBL3,2019-03-31,158489,0,158489
13773,230,$PTBL3,2019-06-30,158489,0,158489
13773,230,$PTBL3,2019-09-30,158489,0,158489
13773,230,$PTBL3,2019-12-31,158489,0,158489
13773,230,$PTBL3,2020-03-31,158485,0,158485
13773,230,$PTBL3,2020-06-30,155649,0,155649
13773,230,$PTBL3,2020-09-30,158489,0,158489
13781,229,$SCAR3,2010-12-31,57737,0,57737
13781,229,$SCAR3,2011-03-31,57419,0,57419
13781,229,$SCAR3,2011-06-30,57737,0,57737
13781,229,$SCAR3,2011-09-30,57737,0,57737
13781,229,$SCAR3,2011-12-31,57737,0,57737
13781,229,$SCAR3,2012-03-31,57737,0,57737
13781,229,$SCAR3,2012-06-30,57307,0,57307
13781,229,$SCAR3,2012-09-30,57737,0,57737
13781,229,$SCAR3,2012-12-31,57737,0,57737
13781,229,$SCAR3,2013-03-31,57737,0,57737
13781,229,$SCAR3,2013-06-30,57737,0,57737
13781,229,$SCAR3,2013-09-30,57737,0,57737
13781,229,$SCAR3,2013-12-31,57737,0,57737
13781,229,$SCAR3,2014-03-31,57737,0,57737
13781,229,$SCAR3,2014-06-30,57737,0,57737
13781,229,$SCAR3,2014-09-30,57737,0,57737
13781,229,$SCAR3,2014-12-31,57737,0,57737
13781,229,$SCAR3,2015-03-31,57737,0,57737
13781,229,$SCAR3,2015-06-30,57737,0,57737
13781,229,$SCAR3,2015-09-30,57737,0,57737
13781,229,$SCAR3,2015-12-31,57737,0,57737
13781,229,$SCAR3,2016-03-31,57737,0,57737
13781,229,$SCAR3,2016-06-30,57737,0,57737
13781,229,$SCAR3,2016-09-30,57737,0,57737
13781,229,$SCAR3,2016-12-31,57737,0,57737
13781,229,$SCAR3,2017-03-31,57737,0,57737
13781,229,$SCAR3,2017-06-30,57737,0,57737
13781,229,$SCAR3,2017-09-30,57737,0,57737
13781,229,$SCAR3,2017-12-31,57737,0,57737
13781,229,$SCAR3,2018-03-31,57737,0,57737
13781,229,$SCAR3,2018-06-30,57737,0,57737
13781,229,$SCAR3,2018-09-30,57737,0,57737
13781,229,$SCAR3,2018-12-31,57737,0,57737
13781,229,$SCAR3,2019-03-31,57737,0,57737
13781,229,$SCAR3,2019-06-30,57737,0,57737
13781,229,$SCAR3,2019-09-30,57737,0,57737
13781,229,$SCAR3,2019-12-31,57737,0,57737
13781,229,$SCAR3,2020-03-31,57737,0,57737
13781,229,$SCAR3,2020-06-30,57737,0,57737
13781,229,$SCAR3,2020-09-30,57737,0,57737
13854,220,$713854,2010-12-31,4544544,4644403,9188947
13854,220,$713854,2011-03-31,4544544,4644403,9188947
13854,220,$713854,2011-06-30,4544544,4644403,9188947
13854,220,$713854,2011-09-30,4544544,4644403,9188947
13854,220,$713854,2011-12-31,4544544,4644403,9188947
13854,220,$713854,2012-03-31,4544544,4644403,9188947
13854,220,$713854,2012-06-30,4544544,4644403,9188947
13854,220,$713854,2012-09-30,4544544,4644403,9188947
13854,220,$713854,2012-12-31,4544544,4644403,9188947
13854,220,$713854,2013-03-31,4544544,4644403,9188947
13854,220,$713854,2013-06-30,4544544,4644403,9188947
13854,220,$713854,2013-09-30,4544544,4644403,9188947
13854,220,$713854,2013-12-31,4544544,4644403,9188947
13854,220,$713854,2014-03-31,4544544,4644403,9188947
13854,220,$713854,2014-06-30,4544544,4644403,9188947
13854,220,$713854,2014-09-30,4544544,4644403,9188947
13854,220,$713854,2014-12-31,4544544,4644403,9188947
13854,220,$713854,2015-03-31,4544544,4644403,9188947
13854,220,$713854,2015-06-30,4544544,4644403,9188947
13854,220,$713854,2015-09-30,4544544,4644403,9188947
13854,220,$713854,2015-12-31,454455,464440,918895
13854,220,$713854,2016-03-31,454455,464440,918895
13854,220,$713854,2016-06-30,454455,464440,918895
13854,220,$713854,2016-09-30,454455,464440,918895
13854,220,$713854,2016-12-31,454455,464440,918895
13854,220,$713854,2017-03-31,454455,464440,918895
13854,220,$713854,2017-06-30,454455,464440,918895
13854,220,$713854,2017-09-30,454455,464440,918895
13854,220,$713854,2017-12-31,454455,464440,918895
13854,220,$713854,2018-03-31,454455,464440,918895
13854,220,$713854,2018-06-30,454455,464440,918895
13854,220,$713854,2018-09-30,454455,464440,918895
13854,220,$713854,2018-12-31,454455,464440,918895
13854,220,$713854,2019-03-31,454455,464440,918895
13854,220,$713854,2019-06-30,454455,464440,918895
13854,220,$713854,2019-09-30,454455,464440,918895
13854,220,$713854,2019-12-31,454455,464440,918895
13854,220,$713854,2020-03-31,454455,464440,918895
13854,220,$713854,2020-06-30,454455,464440,918895
13854,220,$713854,2020-09-30,454455,464440,918895
13986,243,$SUZB3,2010-12-31,140039,268853,408892
