data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose
23/09/2013;8,9;1,00033839;355285224049,65;1499;8,9;8,89;8,9;0,03;211,77
20/09/2013;8,9;1,00033839;379809756515,99;1455;8,9;8,89;8,9;0,03;336,16
19/09/2013;8,9;1,00033839;395071317688;1372;8,9;8,89;8,9;0,03;253,85
18/09/2013;8,9;1,00033839;393571574774,15;1426;8,9;8,89;8,9;0,03;269,57
17/09/2013;8,9;1,00033839;387697747916,77;1456;8,9;8,89;8,9;0,03;242,52
16/09/2013;8,9;1,00033839;409128465000,82;1452;8,9;8,89;8,9;0,03;319,86
13/09/2013;8,9;1,00033839;419808500860,17;1348;8,9;8,89;8,9;0,03;287,7
12/09/2013;8,9;1,00033839;430177571244,99;1362;8,9;8,89;8,9;0,03;260,16
11/09/2013;8,9;1,00033839;431581372231,15;1405;8,9;8,89;8,9;0,03;231,88
10/09/2013;8,9;1,00033839;424795752091,69;1437;8,9;8,89;8,9;0,03;231,58
09/09/2013;8,9;1,00033839;434828528969,76;1368;8,9;8,89;8,9;0,03;279,39
06/09/2013;8,9;1,00033839;317986185861,03;1434;8,9;8,89;8,9;0,03;225,73
05/09/2013;8,9;1,00033839;328695873381,41;1471;8,9;8,89;8,9;0,03;180,58
04/09/2013;8,9;1,00033839;324346918472,54;1452;8,9;8,89;8,9;0,03;251,5
03/09/2013;8,9;1,00033839;321067405758,84;1469;8,9;8,89;8,9;0,05;309,96
02/09/2013;8,9;1,00033839;313845472810,49;1481;8,9;8,89;8,9;0,04;205,32
30/08/2013;8,9;1,00033839;269526327107,28;1547;8,89;8,89;8,9;0,05;175,3
29/08/2013;8,9;1,00033839;286413462130,21;1493;8,89;8,89;8,9;0,06;226,88
28/08/2013;8,4;1,00032012;300126459331,01;1453;8,4;8,39;8,4;0,03;218,28
27/08/2013;8,4;1,00032012;311058342174,14;1465;8,4;8,39;8,4;0,03;241,77
26/08/2013;8,4;1,00032012;323349977246,29;1428;8,4;8,39;8,4;0,03;250,57
23/08/2013;8,4;1,00032012;340472695111,92;1450;8,4;8,39;8,4;0,03;258,48
22/08/2013;8,4;1,00032012;342114419313,63;1453;8,4;8,39;8,4;0,03;283,14
21/08/2013;8,4;1,00032012;346048782278,69;1444;8,4;8,39;8,4;0,03;650,98
20/08/2013;8,4;1,00032012;365806153599,62;1454;8,4;8,4;8,4;0,03;273,47
19/08/2013;8,4;1,00032012;386789774081,01;1447;8,4;8,4;8,4;0,03;305,4
16/08/2013;8,4;1,00032012;396196818173,4;1419;8,4;8,39;8,4;0,03;310,62
15/08/2013;8,4;1,00032012;416411008353,21;1470;8,4;8,39;8,4;0,03;242,12
14/08/2013;8,4;1,00032012;401044100093,26;1449;8,4;8,39;8,4;0,03;311,96
13/08/2013;8,4;1,00032012;382309510200,91;1344;8,4;8,39;8,4;0,03;264,57
12/08/2013;8,4;1,00032012;391604224492,15;1364;8,4;8,39;8,4;0,03;1936,61
09/08/2013;8,4;1,00032012;366650546567,51;1320;8,4;8,39;8,4;0,03;399,51
08/08/2013;8,4;1,00032012;378367206751,53;1341;8,4;8,39;8,4;0,03;365,4
07/08/2013;8,4;1,00032012;368598990595,55;1374;8,4;8,39;8,4;0,03;336,7
06/08/2013;8,4;1,00032012;336955259296,03;1342;8,4;8,39;8,4;0,04;676,43
05/08/2013;8,4;1,00032012;366252344764,76;1349;8,4;8,39;8,4;0,04;302,53
02/08/2013;8,4;1,00032012;369245101491,01;1371;8,4;8,39;8,4;0,03;357,54
01/08/2013;8,4;1,00032012;369027746792,54;1409;8,4;8,39;8,4;0,03;343,45
31/07/2013;8,4;1,00032012;358706531292,96;1366;8,4;8,4;8,4;0,03;327,43
30/07/2013;8,4;1,00032012;357752444218,47;1448;8,4;8,4;8,4;0,03;358,48
29/07/2013;8,4;1,00032012;352680186977,03;1372;8,4;8,39;8,4;0,03;346,98
26/07/2013;8,4;1,00032012;333284825389,98;1367;8,4;8,39;8,4;0,03;321,04
25/07/2013;8,4;1,00032012;355807314245,31;1356;8,4;8,39;8,4;0,03;350,26
24/07/2013;8,4;1,00032012;348568112035,85;1353;8,4;8,39;8,4;0,03;339,89
23/07/2013;8,4;1,00032012;340872221139,86;1381;8,4;8,39;8,4;0,05;219,2
22/07/2013;8,4;1,00032012;343164317583,67;1376;8,4;8,39;8,4;0,03;320,14
19/07/2013;8,4;1,00032012;324124012698,76;1371;8,4;8,39;8,4;0,03;478,88
18/07/2013;8,4;1,00032012;346480312581,5;1594;8,39;8,39;8,4;0,07;55,91
17/07/2013;8,4;1,00032012;339698111929,39;1367;8,4;8,39;8,4;0,03;377,84
16/07/2013;8,4;1,00032012;352068333961,44;1566;8,39;8,39;8,4;0,07;57,17
15/07/2013;8,4;1,00032012;347203750837,79;1408;8,4;8,39;8,4;0,03;353,77
12/07/2013;8,4;1,00032012;338775663856,15;1323;8,4;8,39;8,4;0,06;17456,82
11/07/2013;8,4;1,00032012;341309605118,97;1428;8,39;8,39;8,4;0,07;127,23
10/07/2013;7,9;1,00030177;592722117187,93;1296;7,9;7,9;7,9;0,03;541,47
09/07/2013;7,9;1,00030177;570831850709,08;976;7,9;7,9;7,9;0,02;2057,17
08/07/2013;7,9;1,00030177;596743295566,26;995;7,9;7,9;7,9;0,02;745,97
05/07/2013;7,9;1,00030177;611357071963,22;1283;7,9;7,89;7,9;0,03;478,2
04/07/2013;7,9;1,00030177;617906946274,51;1225;7,9;7,89;7,9;0,02;522,92
03/07/2013;7,9;1,00030177;625024243802,86;1293;7,9;7,89;7,9;0,02;501,81
02/07/2013;7,9;1,00030177;630627993267,35;1273;7,9;7,9;7,9;0,02;521,17
01/07/2013;7,9;1,00030177;615623338058,84;1364;7,9;7,9;7,9;0,03;388,85
28/06/2013;7,9;1,00030177;498134554781,81;1337;7,9;7,9;7,9;0,02;531,93
27/06/2013;7,9;1,00030177;521302381834,53;1259;7,9;7,89;7,9;0,02;600,55
26/06/2013;7,9;1,00030177;502466216798,35;1207;7,9;7,89;7,9;0,02;475
25/06/2013;7,9;1,00030177;491062245521,59;1220;7,9;7,89;7,9;0,03;380,26
24/06/2013;7,9;1,00030177;497339470146,9;1227;7,9;7,89;7,9;0,03;311,47
21/06/2013;7,9;1,00030177;483034267999,95;1246;7,9;7,89;7,9;0,03;411,49
20/06/2013;7,9;1,00030177;515957487134,53;1305;7,9;7,89;7,9;0,02;488,75
19/06/2013;7,9;1,00030177;508401238125,99;1250;7,9;7,89;7,9;0,02;463,75
18/06/2013;7,9;1,00030177;515921804934,97;1254;7,9;7,89;7,9;0,03;475,2
17/06/2013;7,9;1,00030177;492973300974,95;1256;7,9;7,89;7,9;0,02;440,28
14/06/2013;7,9;1,00030177;470927345125,6;1242;7,9;7,89;7,9;0,03;349,17
13/06/2013;7,9;1,00030177;487731269471,45;1244;7,9;7,89;7,9;0,02;452,52
12/06/2013;7,9;1,00030177;488609975133,23;1279;7,9;7,89;7,9;0,03;359,55
11/06/2013;7,9;1,00030177;473424805481,45;1273;7,9;7,89;7,9;0,04;276,67
10/06/2013;7,9;1,00030177;465264268506,4;1275;7,9;7,89;7,9;0,05;241,26
07/06/2013;7,9;1,00030177;449718076886,27;1260;7,9;7,9;7,9;0,04;324,29
06/06/2013;7,9;1,00030177;423820428846,92;1240;7,89;7,89;7,9;0,06;66,53
05/06/2013;7,9;1,00030177;451513845306,24;1221;7,89;7,89;7,9;0,05;101,13
04/06/2013;7,9;1,00030177;453131914482,95;1162;7,89;7,89;7,9;0,05;105,23
03/06/2013;7,9;1,00030177;440443413978,17;1237;7,89;7,89;7,9;0,05;109,52
31/05/2013;7,9;1,00030177;412890110275,98;1396;7,89;7,89;7,9;0,08;124,47
29/05/2013;7,4;1,00028333;381795085064,56;1373;7,4;7,39;7,4;0,03;285,54
28/05/2013;7,4;1,00028333;401213736982,66;1340;7,4;7,39;7,4;0,03;206,82
27/05/2013;7,4;1,00028333;401425849643,36;1324;7,4;7,39;7,4;0,03;457,72
24/05/2013;7,4;1,00028333;426541496366,47;1279;7,4;7,39;7,4;0,03;323,15
23/05/2013;7,4;1,00028333;441010359515,13;1247;7,4;7,39;7,4;0,02;217,41
22/05/2013;7,4;1,00028333;446233388654,48;1241;7,4;7,39;7,4;0,02;253,1
21/05/2013;7,4;1,00028333;444931447030,27;1242;7,4;7,39;7,4;0,04;335,24
20/05/2013;7,4;1,00028333;470496773728,97;1285;7,4;7,39;7,4;0,02;345,7
17/05/2013;7,4;1,00028333;484911187213,51;1274;7,4;7,39;7,4;0,02;231,43
16/05/2013;7,4;1,00028333;486130896901,42;1273;7,4;7,39;7,4;0,03;344,42
15/05/2013;7,4;1,00028333;495402098765,51;1310;7,4;7,39;7,4;0,02;194,83
14/05/2013;7,4;1,00028333;422681604431,94;1279;7,4;7,39;7,4;0,02;280,33
13/05/2013;7,4;1,00028333;437322860367,16;1287;7,4;7,39;7,4;0,03;177,12
10/05/2013;7,4;1,00028333;445455051099,01;1330;7,4;7,39;7,4;0,03;263,54
09/05/2013;7,4;1,00028333;439485004422,4;1270;7,4;7,39;7,4;0,04;401,76
08/05/2013;7,4;1,00028333;425631557244,8;1276;7,4;7,39;7,4;0,03;400,6
07/05/2013;7,4;1,00028333;441258539212,86;1270;7,4;7,39;7,4;0,02;354,76
06/05/2013;7,4;1,00028333;450366373203,28;1252;7,4;7,39;7,4;0,03;413,75
03/05/2013;7,4;1,00028333;432973047031,08;1315;7,4;7,39;7,4;0,02;311,81
02/05/2013;7,4;1,00028333;437401926550,91;1300;7,4;7,39;7,4;0,02;260,99
30/04/2013;7,4;1,00028333;429410493139,47;1392;7,39;7,39;7,4;0,06;148,18
29/04/2013;7,4;1,00028333;439056684693,24;1293;7,4;7,39;7,4;0,02;325,98
26/04/2013;7,4;1,00028333;455131797232,47;1310;7,4;7,39;7,4;0,03;362,34
25/04/2013;7,4;1,00028333;492095469684,28;1346;7,4;7,39;7,4;0,02;188,01
24/04/2013;7,4;1,00028333;475835902911,55;1397;7,39;7,39;7,4;0,04;459,81
23/04/2013;7,4;1,00028333;471366650561,63;1243;7,4;7,39;7,4;0,06;2002,95
22/04/2013;7,4;1,00028333;468543605958,75;1257;7,4;7,4;7,41;0,02;1484,11
19/04/2013;7,41;1,0002837;498072162475,71;1090;7,4;7,4;7,41;0,07;11560
18/04/2013;7,41;1,0002837;513265943472,28;1210;7,4;7,4;7,41;0,04;102,95
17/04/2013;7,16;1,00027445;307827390543,76;1153;7,16;7,15;7,16;0,03;376,27
16/04/2013;7,16;1,00027445;311317926849,55;1197;7,15;7,15;7,16;0,03;848,25
15/04/2013;7,16;1,00027445;348751093843,55;1175;7,16;7,15;7,16;0,03;405,55
12/04/2013;7,16;1,00027445;349445495716,81;1108;7,16;7,15;7,16;0,02;276,17
11/04/2013;7,16;1,00027445;358661341719,96;1199;7,15;7,15;7,16;0,03;354,37
10/04/2013;7,16;1,00027445;369578738518,07;1188;7,16;7,15;7,16;0,02;378,27
09/04/2013;7,16;1,00027445;365809334151,96;1210;7,16;7,15;7,16;0,03;314,42
08/04/2013;7,16;1,00027445;360363851518,81;1132;7,16;7,15;7,16;0,03;386,7
05/04/2013;7,16;1,00027445;379041791770,09;1081;7,16;7,15;7,16;0,02;397,22
04/04/2013;7,16;1,00027445;362903425671,05;1222;7,16;7,15;7,16;0,03;369,14
03/04/2013;7,16;1,00027445;365543750784,68;1162;7,15;7,15;7,16;0,03;385,92
02/04/2013;7,16;1,00027445;363709323203,85;1213;7,16;7,15;7,16;0,02;201,4
01/04/2013;7,16;1,00027445;372468172926,87;1204;7,15;7,15;7,16;0,03;172,86
28/03/2013;7,16;1,00027445;331458929416,29;1509;7,16;7,15;7,16;0,03;221,9
27/03/2013;7,16;1,00027445;332339042027,67;1228;7,16;7,15;7,16;0,02;127
26/03/2013;7,16;1,00027445;323871442760,38;1193;7,16;7,15;7,16;0,02;153,73
25/03/2013;7,16;1,00027445;342221526418,82;1177;7,16;7,15;7,16;0,03;130,49
22/03/2013;7,16;1,00027445;355263114161,66;1144;7,16;7,15;7,16;0,03;221,9
21/03/2013;7,16;1,00027445;359729319648,85;1148;7,16;7,15;7,16;0,02;190,58
20/03/2013;7,16;1,00027445;369876537740,59;1131;7,15;7,15;7,16;0,03;340,95
19/03/2013;7,16;1,00027445;364819725267,48;1138;7,16;7,15;7,16;0,02;352,9
18/03/2013;7,16;1,00027445;388599167113,77;1082;7,16;7,15;7,16;0,03;757,8
15/03/2013;7,16;1,00027445;381239249987,54;1053;7,16;7,15;7,16;0,03;26569,89
14/03/2013;7,16;1,00027445;378560803995,13;1243;7,15;7,15;7,16;0,05;135,59
13/03/2013;7,15;1,00027408;386174446449,02;1392;7,14;7,14;7,15;0,04;1087,98
12/03/2013;7,14;1,00027371;382722544733,71;1319;7,13;7,13;7,14;0,02;233,06
11/03/2013;7,13;1,00027334;394179491879,48;1306;7,13;7,12;7,13;0,02;331,1
08/03/2013;7,13;1,00027334;398275067572,51;1226;7,12;7,12;7,13;0,04;423,49
07/03/2013;7,12;1,00027297;415944168635,01;1123;7,12;7,12;7,13;0,05;183,3
06/03/2013;7,14;1,00027371;265040547872,63;1361;7,14;7,11;7,12;0,07;13,9
05/03/2013;7,12;1,00027297;265969766757,03;1398;7,12;7,11;7,12;0,03;348,73
04/03/2013;7,12;1,00027297;274884221316,22;1360;7,12;7,11;7,12;0,03;260,62
01/03/2013;7,14;1,00027371;280162438227,92;1332;7,14;7,11;7,12;0,11;608,96
28/02/2013;7,2;1,00027594;261255094114,9;1425;7,2;7,18;7,19;0,1;41017,92
27/02/2013;7,2;1,00027594;261746229580,86;1764;7,21;7,17;7,18;0,06;14,17
26/02/2013;7,18;1,00027519;281330699386,56;1413;7,18;7,15;7,16;0,07;6,53
25/02/2013;7,11;1,0002726;285279634486,37;1081;7,11;7,1;7,11;0,03;64,87
22/02/2013;7,11;1,0002726;277292258146,28;1099;7,11;7,1;7,11;0,02;303,99
21/02/2013;7,11;1,0002726;286030052238,76;1092;7,11;7,1;7,11;0,02;266,76
20/02/2013;7,11;1,0002726;310253113713,33;1090;7,11;7,1;7,11;0,02;212,15
19/02/2013;7,11;1,0002726;308824604009,79;1038;7,11;7,1;7,11;0,02;356,78
18/02/2013;7,11;1,0002726;295507309991,96;1097;7,11;7,1;7,11;0,03;383,92
15/02/2013;7,11;1,0002726;289987906610,24;1116;7,11;7,1;7,11;0,02;287,05
14/02/2013;7,11;1,0002726;274741376798,27;1130;7,11;7,1;7,11;0,02;305,03
13/02/2013;7,11;1,0002726;265902147245,48;1191;7,08;7,1;7,11;0,24;76,31
08/02/2013;7,11;1,0002726;273315676241,74;1030;7,11;7,1;7,11;0,03;388,54
07/02/2013;7,11;1,0002726;289171891383,36;993;7,11;7,1;7,11;0,02;337,33
06/02/2013;7,11;1,0002726;274494037494,19;1060;7,11;7,1;7,11;0,02;425,18
05/02/2013;7,11;1,0002726;275559748371,08;1064;7,11;7,1;7,11;0,02;361,74
04/02/2013;7,11;1,0002726;272185321433,33;1048;7,11;7,1;7,11;0,02;313,36
01/02/2013;7,11;1,0002726;266794158798,05;1080;7,11;7,1;7,11;0,05;162,78
31/01/2013;7,11;1,0002726;282093538849,17;1095;7,11;7,1;7,11;0,02;238,25
30/01/2013;7,11;1,0002726;298125129970,93;1076;7,11;7,1;7,11;0,02;402,07
29/01/2013;7,11;1,0002726;287387982247,17;1113;7,11;7,1;7,11;0,04;312,95
28/01/2013;7,11;1,0002726;298268706238,68;1090;7,11;7,1;7,11;0,02;444,13
25/01/2013;7,11;1,0002726;265404205412,64;734;7,11;7,11;7,11;0,02;277,01
24/01/2013;7,11;1,0002726;271727148830,51;744;7,11;7,11;7,11;0,01;591,51
23/01/2013;7,11;1,0002726;330962905789,28;1015;7,11;7,1;7,11;0,02;361,85
22/01/2013;7,11;1,0002726;317344621226,16;1058;7,11;7,1;7,11;0,02;288,16
21/01/2013;7,11;1,0002726;321125892409,41;1046;7,11;7,1;7,11;0,02;220,45
18/01/2013;7,11;1,0002726;376037095748,55;1077;7,11;7,1;7,11;0,02;396,48
17/01/2013;7,11;1,0002726;389838144824,91;998;7,11;7,1;7,11;0,02;472,07
16/01/2013;7,11;1,0002726;351407419113,77;1044;7,11;7,1;7,11;0,02;297,44
15/01/2013;7,11;1,0002726;349578084015;1072;7,11;7,1;7,11;0,02;361,9
14/01/2013;7,11;1,0002726;358541276109,95;1056;7,11;7,1;7,11;0,02;487,62
11/01/2013;7,11;1,0002726;347850875456,83;992;7,11;7,1;7,11;0,02;365,7
10/01/2013;7,11;1,0002726;362449853757,7;1012;7,11;7,11;7,11;0,02;472,9
09/01/2013;7,11;1,0002726;355422472374,93;944;7,11;7,1;7,11;0,02;335,11
08/01/2013;7,11;1,0002726;342505761227,94;1020;7,11;7,11;7,11;0,03;805,86
07/01/2013;7,11;1,0002726;357746394640,58;985;7,11;7,11;7,11;0,02;508,98
04/01/2013;7,11;1,0002726;355063280975,04;967;7,11;7,11;7,11;0,02;404,79
03/01/2013;7,11;1,0002726;350842257328,71;1010;7,11;7,1;7,11;0,02;312,85
02/01/2013;7,11;1,0002726;352930418953,76;1237;7,11;7,1;7,11;0,03;225,61
31/12/2012;7,29;1,00027927;213248585748,71;356;7,3;7,27;7,27;0,07;96,72
28/12/2012;7,27;1,00027853;214181020211,74;369;7,27;7,25;7,25;0,04;3,47
27/12/2012;7,25;1,00027779;295910609818,36;1362;7,25;7,24;7,24;0,05;39,47
26/12/2012;7,24;1,00027742;295912796630,61;1442;7,24;7,22;7,22;0,06;31,14
24/12/2012;7,19;1,00027556;192820814556,22;623;7,19;7,17;7,17;0,13;415,02
21/12/2012;7,11;1,0002726;193704048626,18;529;7,11;7,11;7,11;0,05;202,07
20/12/2012;7,11;1,0002726;317342560518,26;974;7,11;7,11;7,11;0,07;187,42
19/12/2012;7,11;1,0002726;320453220462,46;1005;7,11;7,11;7,11;0,02;408,03
18/12/2012;7,11;1,0002726;316959940195,87;1270;7,11;7,11;7,11;0,03;406,41
17/12/2012;7,12;1,00027297;355957398073,71;979;7,12;7,12;7,12;0,03;449,22
14/12/2012;7,12;1,00027297;357923574523,64;940;7,12;7,12;7,12;0,04;293,66
13/12/2012;7,13;1,00027334;354323812588,48;965;7,13;7,13;7,13;0,03;504,5
12/12/2012;7,13;1,00027334;346982071551,25;949;7,13;7,13;7,13;0,03;304,79
11/12/2012;7,13;1,00027334;360171098252,8;1089;7,12;7,12;7,13;0,08;82,84
10/12/2012;7,14;1,00027371;370178530737,53;924;7,14;7,14;7,14;0,03;421,45
07/12/2012;7,14;1,00027371;393438188196,65;925;7,14;7,14;7,14;0,02;768,25
06/12/2012;7,14;1,00027371;395550837720,1;983;7,14;7,14;7,14;0,02;952,29
05/12/2012;7,14;1,00027371;400265932261,98;952;7,14;7,14;7,14;0,02;777,21
04/12/2012;7,14;1,00027371;393536713935,25;897;7,14;7,14;7,14;0,02;856,03
03/12/2012;7,14;1,00027371;400586927136,65;924;7,14;7,14;7,14;0,02;823,63
30/11/2012;7,14;1,00027371;393706837446,94;973;7,14;7,14;7,14;0,02;792,89
29/11/2012;7,14;1,00027371;383987049727,34;950;7,14;7,14;7,14;0,03;547,83
28/11/2012;7,14;1,00027371;265966229928,88;1139;7,14;7,14;7,14;0,04;275,8
27/11/2012;7,14;1,00027371;261070955752,33;1092;7,13;7,14;7,14;0,04;407,29
26/11/2012;7,14;1,00027371;255124441455,82;1077;7,14;7,14;7,14;0,02;446,82
23/11/2012;7,14;1,00027371;265743724624,35;1114;7,14;7,14;7,14;0,02;541,73
22/11/2012;7,14;1,00027371;276297549458,88;1057;7,14;7,14;7,14;0,02;259,98
21/11/2012;7,14;1,00027371;269702733917,82;1030;7,14;7,14;7,14;0,02;497,29
20/11/2012;7,14;1,00027371;224460087190,21;783;7,14;7,14;7,14;0,01;1354,23
19/11/2012;7,14;1,00027371;237777311037,9;704;7,14;7,14;7,14;0,02;1130,42
16/11/2012;7,14;1,00027371;277267207080,42;1006;7,14;7,14;7,14;0,02;599,4
14/11/2012;7,14;1,00027371;282492981569,36;1043;7,14;7,14;7,14;0,03;586,9
13/11/2012;7,14;1,00027371;279029028057,36;1031;7,14;7,14;7,14;0,03;511,72
12/11/2012;7,14;1,00027371;282998596794,55;1068;7,14;7,14;7,14;0,03;500,1
09/11/2012;7,14;1,00027371;278385503058,24;1059;7,14;7,14;7,14;0,03;452,89
08/11/2012;7,14;1,00027371;275979229259,71;1034;7,14;7,14;7,14;0,02;744,82
07/11/2012;7,14;1,00027371;270652915069,64;992;7,14;7,14;7,14;0,02;521,74
06/11/2012;7,14;1,00027371;271429838596,18;1023;7,14;7,14;7,14;0,02;653,42
05/11/2012;7,14;1,00027371;271110969895,91;979;7,14;7,14;7,14;0,02;708,81
01/11/2012;7,14;1,00027371;274888329586,55;954;7,14;7,14;7,14;0,02;667,96
31/10/2012;7,14;1,00027371;270903953122,38;998;7,14;7,14;7,14;0,02;392,63
30/10/2012;7,14;1,00027371;276436388083,48;1072;7,13;7,14;7,14;0,04;318,79
29/10/2012;7,14;1,00027371;276666390729,38;1026;7,14;7,14;7,14;0,02;643,18
26/10/2012;7,14;1,00027371;271416346950,58;1088;7,14;7,14;7,14;0,02;583,69
25/10/2012;7,14;1,00027371;285878096119,82;983;7,14;7,14;7,14;0,02;755,24
24/10/2012;7,14;1,00027371;287464941524,08;947;7,14;7,14;7,14;0,02;739,01
23/10/2012;7,14;1,00027371;291458148728,12;1021;7,14;7,14;7,14;0,02;739,13
22/10/2012;7,14;1,00027371;291364135035,4;1079;7,14;7,13;7,14;0,02;509,11
19/10/2012;7,14;1,00027371;318630360203,8;977;7,14;7,14;7,14;0,02;579,97
18/10/2012;7,14;1,00027371;313393254968,55;933;7,14;7,14;7,14;0,02;1688,61
17/10/2012;7,14;1,00027371;0;0;0;0;0;0;0
16/10/2012;7,14;1,00027371;0;0;0;0;0;0;0
15/10/2012;7,14;1,00027371;0;0;0;0;0;0;0
11/10/2012;7,14;1,00027371;0;0;0;0;0;0;0
10/10/2012;7,39;1,00028296;0;0;0;0;0;0;0
09/10/2012;7,39;1,00028296;0;0;0;0;0;0;0
08/10/2012;7,39;1,00028296;0;0;0;0;0;0;0
05/10/2012;7,39;1,00028296;0;0;0;0;0;0;0
04/10/2012;7,39;1,00028296;0;0;0;0;0;0;0
03/10/2012;7,39;1,00028296;0;0;0;0;0;0;0
02/10/2012;7,39;1,00028296;0;0;0;0;0;0;0
01/10/2012;7,39;1,00028296;0;0;0;0;0;0;0
28/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
27/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
26/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
25/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
24/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
21/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
20/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
19/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
18/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
17/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
14/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
13/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
12/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
11/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
10/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
06/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
05/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
04/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
03/09/2012;7,39;1,00028296;0;0;0;0;0;0;0
31/08/2012;7,39;1,00028296;0;0;0;0;0;0;0
30/08/2012;7,39;1,00028296;0;0;0;0;0;0;0
29/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
28/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
27/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
24/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
23/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
22/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
21/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
20/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
17/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
16/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
15/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
14/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
13/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
10/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
09/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
08/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
07/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
06/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
03/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
02/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
01/08/2012;7,89;1,0003014;0;0;0;0;0;0;0
31/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
30/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
27/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
26/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
25/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
24/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
23/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
20/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
19/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
18/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
17/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
16/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
13/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
12/07/2012;7,89;1,0003014;0;0;0;0;0;0;0
11/07/2012;8,39;1,00031976;0;0;0;0;0;0;0
10/07/2012;8,39;1,00031976;0;0;0;0;0;0;0
09/07/2012;8,39;1,00031976;0;0;0;0;0;0;0
06/07/2012;8,39;1,00031976;0;0;0;0;0;0;0
05/07/2012;8,39;1,00031976;0;0;0;0;0;0;0
04/07/2012;8,39;1,00031976;0;0;0;0;0;0;0
03/07/2012;8,39;1,00031976;0;0;0;0;0;0;0
02/07/2012;8,39;1,00031976;0;0;0;0;0;0;0
29/06/2012;8,4;1,00032012;0;0;0;0;0;0;0
28/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
27/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
26/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
25/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
22/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
21/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
20/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
19/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
18/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
15/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
14/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
13/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
12/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
11/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
08/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
06/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
05/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
04/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
01/06/2012;8,39;1,00031976;0;0;0;0;0;0;0
