,codigo_cvm,ticker,sector_id,data_referencia,demonstrativo_id,nome_demonstrativo,ativos,receita,custos,ROE,ROA,depreciacao,wc,capex
17131,19348,ITUB4,2,2010-12-31,13253,dfp,727481000,82620000,-36840000,0.0,0.0,4832000.0,-11975000.0,-12561000.0
17132,19348,ITUB3,2,2011-03-31,13184,itr,778472489,22361060,-10480769,0.0,0.0,4832000.0,-11975000.0,-12561000.0
17133,19348,ITUB4,2,2011-03-31,13184,itr,778472489,22361060,-10480769,0.0,0.0,4808000.0,-3702000.0,14526000.0
17134,19348,ITUB3,2,2011-06-30,13238,itr,792500390,23448881,-11013404,0.0,0.0,4808000.0,-3702000.0,14526000.0
17135,19348,ITUB4,2,2011-06-30,13238,itr,792500390,23448881,-11013404,0.0,0.0,5048000.0,-4936000.0,-1007000.0
17136,19348,ITUB3,2,2011-09-30,13269,itr,836994304,29356110,-19164367,0.344,0.0294711,5048000.0,-4936000.0,-1007000.0
17137,19348,ITUB4,2,2011-09-30,13269,itr,836994304,29356110,-19164367,0.344,0.0294711,19150000.0,16242000.0,-1406000.0
17138,19348,ITUB3,2,2011-12-31,13888,dfp,818136000,103601000,-55599000,0.200761,0.0176542,19150000.0,16242000.0,-1406000.0
17139,19348,ITUB3,2,2011-12-31,13888,dfp,818136000,103601000,-55599000,0.200761,0.0176542,19150000.0,16242000.0,-1406000.0
17140,19348,ITUB4,2,2011-12-31,13888,dfp,818136000,103601000,-55599000,0.200761,0.0176542,5613000.0,3763000.0,4358000.0
17141,19348,ITUB4,2,2011-12-31,13888,dfp,818136000,103601000,-55599000,0.200761,0.0176542,5613000.0,3763000.0,4358000.0
17142,19348,ITUB3,2,2012-03-31,13296,itr,896841831,26035514,-12234272,0.193935,0.0169313,5613000.0,3763000.0,4358000.0
17143,19348,ITUB4,2,2012-03-31,13296,itr,896841831,26035514,-12234272,0.193935,0.0169313,5815000.0,8928000.0,5511000.0
17144,19348,ITUB3,2,2012-12-31,13907,dfp,957154000,101582000,-48067000,0.175428,0.0142298,5815000.0,8928000.0,5511000.0
17145,19348,ITUB3,2,2012-12-31,13907,dfp,957154000,101582000,-48067000,0.175428,0.0142298,5815000.0,8928000.0,5511000.0
17146,19348,ITUB4,2,2012-12-31,13907,dfp,957154000,101582000,-48067000,0.175428,0.0142298,6041000.0,11366000.0,3124000.0
17147,19348,ITUB4,2,2012-12-31,13907,dfp,957154000,101582000,-48067000,0.175428,0.0142298,6041000.0,11366000.0,3124000.0
17148,19348,ITUB3,2,2013-03-31,13374,itr,947655000,23477000,-9435000,0.170586,0.0137177,6041000.0,11366000.0,3124000.0
17149,19348,ITUB3,2,2013-03-31,13374,itr,947655000,23477000,-8494000,0.170586,0.0137177,6041000.0,11366000.0,3124000.0
17150,19348,ITUB3,2,2013-03-31,13374,itr,947655000,23477000,-941000,0.170586,0.0137177,6041000.0,11366000.0,3124000.0
17151,19348,ITUB4,2,2013-03-31,13374,itr,947655000,23477000,-9435000,0.170586,0.0137177,156218000.0,-5082330000.0,363524000.0
17152,19348,ITUB4,2,2013-03-31,13374,itr,947655000,23477000,-8494000,0.170586,0.0137177,156218000.0,-5082330000.0,363524000.0
17153,19348,ITUB4,2,2013-03-31,13374,itr,947655000,23477000,-941000,0.170586,0.0137177,156218000.0,-5082330000.0,363524000.0
17154,19348,ITUB3,2,2013-06-30,13386,itr,969069000,27105000,-14237000,0.216005,0.0175631,156218000.0,-5082330000.0,363524000.0
17155,19348,ITUB3,2,2013-06-30,13386,itr,969069000,27105000,-11590000,0.216005,0.0175631,156218000.0,-5082330000.0,363524000.0
17156,19348,ITUB3,2,2013-06-30,13386,itr,969069000,27105000,-2647000,0.216005,0.0175631,156218000.0,-5082330000.0,363524000.0
17157,19348,ITUB4,2,2013-06-30,13386,itr,969069000,27105000,-14237000,0.216005,0.0175631,38676000.0,-188487000.0,53638000.0
17158,19348,ITUB4,2,2013-06-30,13386,itr,969069000,27105000,-11590000,0.216005,0.0175631,38676000.0,-188487000.0,53638000.0
17159,19348,ITUB4,2,2013-06-30,13386,itr,969069000,27105000,-2647000,0.216005,0.0175631,38676000.0,-188487000.0,53638000.0
17160,19348,ITUB3,2,2013-09-30,13398,itr,990206000,26785000,-12501000,0.264436,0.0215904,39489000.0,195017000.0,98410000.0
17161,19348,ITUB3,2,2013-09-30,13398,itr,990206000,26785000,-12501000,0.264436,0.0215904,39489000.0,195017000.0,98410000.0
17162,19348,ITUB4,2,2013-09-30,13398,itr,990206000,26785000,-12501000,0.264436,0.0215904,36616000.0,-117950000.0,108077000.0
17163,19348,ITUB4,2,2013-09-30,13398,itr,990206000,26785000,-12501000,0.264436,0.0215904,36616000.0,-117950000.0,108077000.0
17164,19348,ITUB3,2,2013-12-31,13430,dfp,1027297000,94797000,-46361000,0.199671,0.0163787,35420000.0,-621205000.0,110661000.0
17165,19348,ITUB3,2,2013-12-31,13430,dfp,1027297000,94797000,-46361000,0.199671,0.0163787,35420000.0,-621205000.0,110661000.0
17166,19348,ITUB4,2,2013-12-31,13430,dfp,1027297000,94797000,-46361000,0.199671,0.0163787,150201000.0,-509785000.0,370786000.0
17167,19348,ITUB4,2,2013-12-31,13430,dfp,1027297000,94797000,-46361000,0.199671,0.0163787,150201000.0,-509785000.0,370786000.0
17168,19348,ITUB3,2,2014-03-31,13447,itr,1025285000,30243000,-14080000,0.20784,0.0171813,35783000.0,626145000.0,74113000.0
17169,19348,ITUB3,2,2014-03-31,13447,itr,1025285000,30243000,-14185000,0.20784,0.0171813,35783000.0,626145000.0,74113000.0
17170,19348,ITUB3,2,2014-03-31,13447,itr,1025285000,30243000,105000,0.20784,0.0171813,35783000.0,626145000.0,74113000.0
17171,19348,ITUB4,2,2014-03-31,13447,itr,1025285000,30243000,-14080000,0.20784,0.0171813,32346000.0,222015000.0,82340000.0
17172,19348,ITUB4,2,2014-03-31,13447,itr,1025285000,30243000,-14185000,0.20784,0.0171813,32346000.0,222015000.0,82340000.0
17173,19348,ITUB4,2,2014-03-31,13447,itr,1025285000,30243000,105000,0.20784,0.0171813,32346000.0,222015000.0,82340000.0
17174,19348,ITUB3,2,2014-06-30,13459,itr,1039731000,31725000,-15021000,0.21404,0.01812,26734000.0,-220430000.0,111897000.0
17175,19348,ITUB3,2,2014-06-30,13459,itr,1039731000,31725000,-15310000,0.21404,0.01812,26734000.0,-220430000.0,111897000.0
17176,19348,ITUB3,2,2014-06-30,13459,itr,1039731000,31725000,289000,0.21404,0.01812,26734000.0,-220430000.0,111897000.0
17177,19348,ITUB4,2,2014-06-30,13459,itr,1039731000,31725000,-15021000,0.21404,0.01812,27609000.0,132564000.0,89260000.0
17178,19348,ITUB4,2,2014-06-30,13459,itr,1039731000,31725000,-15310000,0.21404,0.01812,27609000.0,132564000.0,89260000.0
17179,19348,ITUB4,2,2014-06-30,13459,itr,1039731000,31725000,289000,0.21404,0.01812,27609000.0,132564000.0,89260000.0
17180,19348,ITUB3,2,2014-09-30,13474,itr,1077711000,36815000,-21744000,0.221293,0.019244,122472000.0,-495166000.0,357610000.0
17181,19348,ITUB3,2,2014-09-30,13474,itr,1077711000,36815000,-21621000,0.221293,0.019244,122472000.0,-495166000.0,357610000.0
17182,19348,ITUB3,2,2014-09-30,13474,itr,1077711000,36815000,-123000,0.221293,0.019244,122472000.0,-495166000.0,357610000.0
17183,19348,ITUB4,2,2014-09-30,13474,itr,1077711000,36815000,-21744000,0.221293,0.019244,28710000.0,-309678000.0,99344000.0
17184,19348,ITUB4,2,2014-09-30,13474,itr,1077711000,36815000,-21621000,0.221293,0.019244,28710000.0,-309678000.0,99344000.0
17185,19348,ITUB4,2,2014-09-30,13474,itr,1077711000,36815000,-123000,0.221293,0.019244,28710000.0,-309678000.0,99344000.0
17186,19348,ITUB3,2,2014-12-31,13489,dfp,1127203000,129035000,-72977000,0.223731,0.0198293,32938000.0,468365000.0,100826000.0
17187,19348,ITUB3,2,2014-12-31,13489,dfp,1127203000,129035000,-72977000,0.223731,0.0198293,32938000.0,468365000.0,100826000.0
17188,19348,ITUB4,2,2014-12-31,13489,dfp,1127203000,129035000,-72977000,0.223731,0.0198293,33876000.0,4750000.0,87460000.0
17189,19348,ITUB4,2,2014-12-31,13489,dfp,1127203000,129035000,-72977000,0.223731,0.0198293,33876000.0,4750000.0,87460000.0
17190,19348,ITUB3,2,2015-03-31,13503,itr,1169439000,26756000,-14128000,0.227386,0.0200667,35628000.0,-670404000.0,76527000.0
17191,19348,ITUB3,2,2015-03-31,13503,itr,1169439000,26756000,-15793000,0.227386,0.0200667,35628000.0,-670404000.0,76527000.0
17192,19348,ITUB3,2,2015-03-31,13503,itr,1169439000,26756000,1665000,0.227386,0.0200667,35628000.0,-670404000.0,76527000.0
17193,19348,ITUB4,2,2015-03-31,13503,itr,1169439000,26756000,-14128000,0.227386,0.0200667,131152000.0,-833841000.0,364157000.0
17194,19348,ITUB4,2,2015-03-31,13503,itr,1169439000,26756000,-15793000,0.227386,0.0200667,131152000.0,-833841000.0,364157000.0
17195,19348,ITUB4,2,2015-03-31,13503,itr,1169439000,26756000,1665000,0.227386,0.0200667,131152000.0,-833841000.0,364157000.0
17196,19348,ITUB3,2,2015-06-30,13518,itr,1133898000,39098000,-19535000,0.232287,0.0209557,35846000.0,-578270000.0,72665000.0
17197,19348,ITUB3,2,2015-06-30,13518,itr,1133898000,39098000,-19199000,0.232287,0.0209557,35846000.0,-578270000.0,72665000.0
17198,19348,ITUB3,2,2015-06-30,13518,itr,1133898000,39098000,-336000,0.232287,0.0209557,35846000.0,-578270000.0,72665000.0
17199,19348,ITUB4,2,2015-06-30,13518,itr,1133898000,39098000,-19535000,0.232287,0.0209557,39359000.0,686316000.0,92253000.0
17200,19348,ITUB4,2,2015-06-30,13518,itr,1133898000,39098000,-19199000,0.232287,0.0209557,39359000.0,686316000.0,92253000.0
17201,19348,ITUB4,2,2015-06-30,13518,itr,1133898000,39098000,-336000,0.232287,0.0209557,39359000.0,686316000.0,92253000.0
17202,19348,ITUB3,2,2015-09-30,13532,itr,1241933000,32124000,-22744000,0.252572,0.023106,40683000.0,7060000.0,107288000.0
17203,19348,ITUB3,2,2015-09-30,13532,itr,1241933000,32124000,-18095000,0.252572,0.023106,40683000.0,7060000.0,107288000.0
17204,19348,ITUB3,2,2015-09-30,13532,itr,1241933000,32124000,-4649000,0.252572,0.023106,40683000.0,7060000.0,107288000.0
17205,19348,ITUB4,2,2015-09-30,13532,itr,1241933000,32124000,-22744000,0.252572,0.023106,44249000.0,-286596000.0,117408000.0
17206,19348,ITUB4,2,2015-09-30,13532,itr,1241933000,32124000,-18095000,0.252572,0.023106,44249000.0,-286596000.0,117408000.0
17207,19348,ITUB4,2,2015-09-30,13532,itr,1241933000,32124000,-4649000,0.252572,0.023106,44249000.0,-286596000.0,117408000.0
17208,19348,ITUB3,2,2015-12-31,13548,dfp,1276415000,129574000,-75064000,0.231805,0.0207723,160137000.0,-401702000.0,389614000.0
17209,19348,ITUB3,2,2015-12-31,13548,dfp,1276415000,129574000,-75064000,0.231805,0.0207723,160137000.0,-401702000.0,389614000.0
17210,19348,ITUB4,2,2015-12-31,13548,dfp,1276415000,129574000,-75064000,0.231805,0.0207723,46244000.0,1831680000.0,77312000.0
17211,19348,ITUB4,2,2015-12-31,13548,dfp,1276415000,129574000,-75064000,0.231805,0.0207723,46244000.0,1831680000.0,77312000.0
17212,19348,ITUB3,2,2016-03-31,13566,itr,1203294000,41790000,-19674000,0.227775,0.0210275,47959000.0,337265000.0,100750000.0
17213,19348,ITUB3,2,2016-03-31,13566,itr,1203294000,41790000,-22686000,0.227775,0.0210275,47959000.0,337265000.0,100750000.0
17214,19348,ITUB3,2,2016-03-31,13566,itr,1203294000,41790000,3012000,0.227775,0.0210275,47959000.0,337265000.0,100750000.0
17215,19348,ITUB4,2,2016-03-31,13566,itr,1203294000,41790000,-19674000,0.227775,0.0210275,49839000.0,-47411000.0,150430000.0
17216,19348,ITUB4,2,2016-03-31,13566,itr,1203294000,41790000,-22686000,0.227775,0.0210275,49839000.0,-47411000.0,150430000.0
17217,19348,ITUB4,2,2016-03-31,13566,itr,1203294000,41790000,3012000,0.227775,0.0210275,49839000.0,-47411000.0,150430000.0
17218,19348,ITUB3,2,2016-06-30,13595,itr,1316342000,52214000,-25129000,0.215131,0.0210022,51942000.0,1728490000.0,128227000.0
17219,19348,ITUB3,2,2016-06-30,13595,itr,1316342000,52214000,-22707000,0.215131,0.0210022,51942000.0,1728490000.0,128227000.0
17220,19348,ITUB3,2,2016-06-30,13595,itr,1316342000,52214000,3173000,0.215131,0.0210022,51942000.0,1728490000.0,128227000.0
17221,19348,ITUB3,2,2016-06-30,13595,itr,1316342000,52214000,-5207000,0.215131,0.0210022,51942000.0,1728490000.0,128227000.0
17222,19348,ITUB3,2,2016-06-30,13595,itr,1316342000,52214000,-388000,0.215131,0.0210022,51942000.0,1728490000.0,128227000.0
17223,19348,ITUB4,2,2016-06-30,13595,itr,1316342000,52214000,-25129000,0.215131,0.0210022,195984000.0,-393051000.0,456719000.0
17224,19348,ITUB4,2,2016-06-30,13595,itr,1316342000,52214000,-22707000,0.215131,0.0210022,195984000.0,-393051000.0,456719000.0
17225,19348,ITUB4,2,2016-06-30,13595,itr,1316342000,52214000,3173000,0.215131,0.0210022,195984000.0,-393051000.0,456719000.0
17226,19348,ITUB4,2,2016-06-30,13595,itr,1316342000,52214000,-5207000,0.215131,0.0210022,195984000.0,-393051000.0,456719000.0
17227,19348,ITUB4,2,2016-06-30,13595,itr,1316342000,52214000,-388000,0.215131,0.0210022,195984000.0,-393051000.0,456719000.0
17228,19348,ITUB3,2,2016-09-30,13609,itr,1324122000,43011000,-23565000,0.170861,0.0172568,49614000.0,-42063000.0,81008000.0
17229,19348,ITUB3,2,2016-09-30,13609,itr,1324122000,43011000,-25009000,0.170861,0.0172568,49614000.0,-42063000.0,81008000.0
17230,19348,ITUB3,2,2016-09-30,13609,itr,1324122000,43011000,1444000,0.170861,0.0172568,49614000.0,-42063000.0,81008000.0
17231,19348,ITUB4,2,2016-09-30,13609,itr,1324122000,43011000,-23565000,0.170861,0.0172568,51077000.0,393649000.0,112173000.0
17232,19348,ITUB4,2,2016-09-30,13609,itr,1324122000,43011000,-25009000,0.170861,0.0172568,51077000.0,393649000.0,112173000.0
17233,19348,ITUB4,2,2016-09-30,13609,itr,1324122000,43011000,1444000,0.170861,0.0172568,51077000.0,393649000.0,112173000.0
17234,19348,ITUB3,2,2016-12-31,13625,dfp,1353241000,174319000,-95126000,0.174437,0.0176158,52343000.0,-178662000.0,113209000.0
17235,19348,ITUB3,2,2016-12-31,13625,dfp,1353241000,174319000,-95126000,0.174437,0.0176158,52343000.0,-178662000.0,113209000.0
17236,19348,ITUB4,2,2016-12-31,13625,dfp,1353241000,174319000,-95126000,0.174437,0.0176158,54445000.0,35774000.0,136383000.0
17237,19348,ITUB4,2,2016-12-31,13625,dfp,1353241000,174319000,-95126000,0.174437,0.0176158,54445000.0,35774000.0,136383000.0
17238,19348,ITUB3,2,2017-03-31,13643,itr,1323995000,42236000,-21407000,0.176687,0.0177511,207479000.0,-137150000.0,442773000.0
17239,19348,ITUB3,2,2017-03-31,13643,itr,1323995000,42236000,-24177000,0.176687,0.0177511,207479000.0,-137150000.0,442773000.0
17240,19348,ITUB3,2,2017-03-31,13643,itr,1323995000,42236000,2770000,0.176687,0.0177511,207479000.0,-137150000.0,442773000.0
17241,19348,ITUB4,2,2017-03-31,13643,itr,1323995000,42236000,-21407000,0.176687,0.0177511,55461000.0,-233439000.0,90100000.0
17242,19348,ITUB4,2,2017-03-31,13643,itr,1323995000,42236000,-24177000,0.176687,0.0177511,55461000.0,-233439000.0,90100000.0
17243,19348,ITUB4,2,2017-03-31,13643,itr,1323995000,42236000,2770000,0.176687,0.0177511,55461000.0,-233439000.0,90100000.0
17244,19348,ITUB3,2,2017-06-30,13672,itr,1361222000,47454000,-25336000,0.177751,0.0180484,56807000.0,57561000.0,89852000.0
17245,19348,ITUB3,2,2017-06-30,13672,itr,1361222000,47454000,-19470000,0.177751,0.0180484,56807000.0,57561000.0,89852000.0
17246,19348,ITUB3,2,2017-06-30,13672,itr,1361222000,47454000,-407000,0.177751,0.0180484,56807000.0,57561000.0,89852000.0
17247,19348,ITUB3,2,2017-06-30,13672,itr,1361222000,47454000,-5191000,0.177751,0.0180484,56807000.0,57561000.0,89852000.0
17248,19348,ITUB3,2,2017-06-30,13672,itr,1361222000,47454000,-268000,0.177751,0.0180484,56807000.0,57561000.0,89852000.0
17249,19348,ITUB4,2,2017-06-30,13672,itr,1361222000,47454000,-25336000,0.177751,0.0180484,56150000.0,71172000.0,168951000.0
17250,19348,ITUB4,2,2017-06-30,13672,itr,1361222000,47454000,-19470000,0.177751,0.0180484,56150000.0,71172000.0,168951000.0
17251,19348,ITUB4,2,2017-06-30,13672,itr,1361222000,47454000,-407000,0.177751,0.0180484,56150000.0,71172000.0,168951000.0
17252,19348,ITUB4,2,2017-06-30,13672,itr,1361222000,47454000,-5191000,0.177751,0.0180484,56150000.0,71172000.0,168951000.0
17253,19348,ITUB4,2,2017-06-30,13672,itr,1361222000,47454000,-268000,0.177751,0.0180484,56150000.0,71172000.0,168951000.0
17254,19348,ITUB3,2,2017-09-30,13687,itr,1373518000,37407000,-16881000,0.173845,0.0179381,57979000.0,113861000.0,138610000.0
17255,19348,ITUB3,2,2017-09-30,13687,itr,1373518000,37407000,-19195000,0.173845,0.0179381,57979000.0,113861000.0,138610000.0
17256,19348,ITUB3,2,2017-09-30,13687,itr,1373518000,37407000,2314000,0.173845,0.0179381,57979000.0,113861000.0,138610000.0
17257,19348,ITUB4,2,2017-09-30,13687,itr,1373518000,37407000,-16881000,0.173845,0.0179381,226397000.0,218567000.0,487513000.0
17258,19348,ITUB4,2,2017-09-30,13687,itr,1373518000,37407000,-19195000,0.173845,0.0179381,226397000.0,218567000.0,487513000.0
17259,19348,ITUB4,2,2017-09-30,13687,itr,1373518000,37407000,2314000,0.173845,0.0179381,226397000.0,218567000.0,487513000.0
17260,19348,ITUB3,2,2017-12-31,13702,dfp,1434969000,147615000,-78325000,0.166392,0.0172819,58223000.0,-288461000.0,91960000.0
17261,19348,ITUB3,2,2017-12-31,13702,dfp,1434969000,147615000,-78325000,0.166392,0.0172819,58223000.0,-288461000.0,91960000.0
17262,19348,ITUB4,2,2017-12-31,13702,dfp,1434969000,147615000,-78325000,0.166392,0.0172819,61125000.0,183506000.0,84843000.0
17263,19348,ITUB4,2,2017-12-31,13702,dfp,1434969000,147615000,-78325000,0.166392,0.0172819,61125000.0,183506000.0,84843000.0
17264,19348,ITUB3,2,2018-03-31,13718,itr,1441407000,33287000,-15230000,0.175439,0.0173461,63466000.0,-719473000.0,-23660000.0
17265,19348,ITUB3,2,2018-03-31,13718,itr,1441407000,33287000,-16431000,0.175439,0.0173461,63466000.0,-719473000.0,-23660000.0
17266,19348,ITUB3,2,2018-03-31,13718,itr,1441407000,33287000,1201000,0.175439,0.0173461,63466000.0,-719473000.0,-23660000.0
17267,19348,ITUB4,2,2018-03-31,13718,itr,1441407000,33287000,-15230000,0.175439,0.0173461,70086000.0,-706807000.0,14971000.0
17268,19348,ITUB4,2,2018-03-31,13718,itr,1441407000,33287000,-16431000,0.175439,0.0173461,70086000.0,-706807000.0,14971000.0
17269,19348,ITUB4,2,2018-03-31,13718,itr,1441407000,33287000,1201000,0.175439,0.0173461,70086000.0,-706807000.0,14971000.0
17270,19348,ITUB3,2,2018-06-30,13734,itr,1469095000,38057000,-20645000,0.173536,0.0165257,252900000.0,117621000.0,168114000.0
17271,19348,ITUB3,2,2018-06-30,13734,itr,1469095000,38057000,-16877000,0.173536,0.0165257,252900000.0,117621000.0,168114000.0
17272,19348,ITUB3,2,2018-06-30,13734,itr,1469095000,38057000,-88000,0.173536,0.0165257,252900000.0,117621000.0,168114000.0
17273,19348,ITUB3,2,2018-06-30,13734,itr,1469095000,38057000,-3341000,0.173536,0.0165257,252900000.0,117621000.0,168114000.0
17274,19348,ITUB3,2,2018-06-30,13734,itr,1469095000,38057000,-339000,0.173536,0.0165257,252900000.0,117621000.0,168114000.0
17275,19348,ITUB4,2,2018-06-30,13734,itr,1469095000,38057000,-20645000,0.173536,0.0165257,61494000.0,-589041000.0,66168000.0
17276,19348,ITUB4,2,2018-06-30,13734,itr,1469095000,38057000,-16877000,0.173536,0.0165257,61494000.0,-589041000.0,66168000.0
17277,19348,ITUB4,2,2018-06-30,13734,itr,1469095000,38057000,-88000,0.173536,0.0165257,61494000.0,-589041000.0,66168000.0
17278,19348,ITUB4,2,2018-06-30,13734,itr,1469095000,38057000,-3341000,0.173536,0.0165257,61494000.0,-589041000.0,66168000.0
17279,19348,ITUB4,2,2018-06-30,13734,itr,1469095000,38057000,-339000,0.173536,0.0165257,61494000.0,-589041000.0,66168000.0
17280,19348,ITUB3,2,2018-09-30,13749,itr,1524489000,35332000,-18200000,0.171253,0.016343,60867000.0,795702000.0,69451000.0
17281,19348,ITUB3,2,2018-09-30,13749,itr,1524489000,35332000,-17489000,0.171253,0.016343,60867000.0,795702000.0,69451000.0
17282,19348,ITUB3,2,2018-09-30,13749,itr,1524489000,35332000,-711000,0.171253,0.016343,60867000.0,795702000.0,69451000.0
17283,19348,ITUB4,2,2018-09-30,13749,itr,1524489000,35332000,-18200000,0.171253,0.016343,57026000.0,-129047000.0,55786000.0
17284,19348,ITUB4,2,2018-09-30,13749,itr,1524489000,35332000,-17489000,0.171253,0.016343,57026000.0,-129047000.0,55786000.0
17285,19348,ITUB4,2,2018-09-30,13749,itr,1524489000,35332000,-711000,0.171253,0.016343,57026000.0,-129047000.0,55786000.0
17286,19348,ITUB3,2,2018-12-31,13784,dfp,1552797000,131317000,-70612000,0.173604,0.0166634,57972000.0,330289000.0,124627000.0
17287,19348,ITUB3,2,2018-12-31,13784,dfp,1552797000,131317000,-70612000,0.173604,0.0166634,57972000.0,330289000.0,124627000.0
17288,19348,ITUB4,2,2018-12-31,13784,dfp,1552797000,131317000,-70612000,0.173604,0.0166634,237359000.0,252675000.0,316032000.0
17289,19348,ITUB4,2,2018-12-31,13784,dfp,1552797000,131317000,-70612000,0.173604,0.0166634,237359000.0,252675000.0,316032000.0
17290,19348,ITUB3,2,2019-03-31,13805,itr,1545971000,17010000,1583000,0.179749,0.0167712,59333000.0,-619802000.0,121747000.0
17291,19348,ITUB3,2,2019-03-31,13805,itr,1545971000,17010000,0,0.179749,0.0167712,59333000.0,-619802000.0,121747000.0
17292,19348,ITUB3,2,2019-03-31,13805,itr,1545971000,17010000,1583000,0.179749,0.0167712,59333000.0,-619802000.0,121747000.0
17293,19348,ITUB4,2,2019-03-31,13805,itr,1545971000,17010000,1583000,0.179749,0.0167712,57940000.0,-137765000.0,103229000.0
17294,19348,ITUB4,2,2019-03-31,13805,itr,1545971000,17010000,0,0.179749,0.0167712,57940000.0,-137765000.0,103229000.0
17295,19348,ITUB4,2,2019-03-31,13805,itr,1545971000,17010000,1583000,0.179749,0.0167712,57940000.0,-137765000.0,103229000.0
17296,19348,ITUB3,2,2019-06-30,13854,itr,1566311000,49113000,-23898000,0.189619,0.0172099,55076000.0,406000000.0,60390000.0
17297,19348,ITUB3,2,2019-06-30,13854,itr,1566311000,49113000,-20360000,0.189619,0.0172099,55076000.0,406000000.0,60390000.0
17298,19348,ITUB3,2,2019-06-30,13854,itr,1566311000,49113000,728000,0.189619,0.0172099,55076000.0,406000000.0,60390000.0
17299,19348,ITUB3,2,2019-06-30,13854,itr,1566311000,49113000,-3969000,0.189619,0.0172099,55076000.0,406000000.0,60390000.0
17300,19348,ITUB3,2,2019-06-30,13854,itr,1566311000,49113000,-297000,0.189619,0.0172099,55076000.0,406000000.0,60390000.0
17301,19348,ITUB4,2,2019-06-30,13854,itr,1566311000,49113000,-23898000,0.189619,0.0172099,28825000.0,8807000.0,-58264000.0
17302,19348,ITUB4,2,2019-06-30,13854,itr,1566311000,49113000,-20360000,0.189619,0.0172099,28825000.0,8807000.0,-58264000.0
17303,19348,ITUB4,2,2019-06-30,13854,itr,1566311000,49113000,728000,0.189619,0.0172099,28825000.0,8807000.0,-58264000.0
17304,19348,ITUB4,2,2019-06-30,13854,itr,1566311000,49113000,-3969000,0.189619,0.0172099,28825000.0,8807000.0,-58264000.0
17305,19348,ITUB4,2,2019-06-30,13854,itr,1566311000,49113000,-297000,0.189619,0.0172099,28825000.0,8807000.0,-58264000.0
17306,19348,ITUB3,2,2019-09-30,13836,itr,1613947000,49517000,-22883000,0.180447,0.0163226,28825000.0,8807000.0,-58264000.0
17307,19348,ITUB3,2,2019-09-30,13836,itr,1613947000,49517000,-22883000,0.180447,0.0163226,28825000.0,8807000.0,-58264000.0
17308,19348,ITUB4,2,2019-09-30,13836,itr,1613947000,49517000,-22883000,0.180447,0.0163226,28825000.0,8807000.0,-58264000.0
17309,19348,ITUB4,2,2019-09-30,13836,itr,1613947000,49517000,-22883000,0.180447,0.0163226,28825000.0,8807000.0,-58264000.0
17310,19348,ITUB3,2,2019-12-31,13871,dfp,1637481000,193037000,-75958000,0.189638,0.0171082,28825000.0,8807000.0,-58264000.0
17311,19348,ITUB3,2,2019-12-31,13871,dfp,1637481000,193037000,-75958000,0.189638,0.0171082,28825000.0,8807000.0,-58264000.0
17312,19348,ITUB4,2,2019-12-31,13871,dfp,1637481000,193037000,-75958000,0.189638,0.0171082,7197000.0,23517000.0,-2830000.0
17313,19348,ITUB4,2,2019-12-31,13871,dfp,1637481000,193037000,-75958000,0.189638,0.0171082,7197000.0,23517000.0,-2830000.0
17314,19348,ITUB3,2,2020-03-31,13922,itr,1848102000,43716000,-29744000,0.167846,0.0141084,7197000.0,23517000.0,-2830000.0
17315,19348,ITUB3,2,2020-03-31,13922,itr,1848102000,43716000,-29744000,0.167846,0.0141084,7197000.0,23517000.0,-2830000.0
17316,19348,ITUB3,2,2020-03-31,13922,itr,1848102000,43716000,0,0.167846,0.0141084,7197000.0,23517000.0,-2830000.0
17317,19348,ITUB4,2,2020-03-31,13922,itr,1848102000,43716000,-29744000,0.167846,0.0141084,7204000.0,-10659000.0,-27599000.0
17318,19348,ITUB4,2,2020-03-31,13922,itr,1848102000,43716000,-29744000,0.167846,0.0141084,7204000.0,-10659000.0,-27599000.0
17319,19348,ITUB4,2,2020-03-31,13922,itr,1848102000,43716000,0,0.167846,0.0141084,7204000.0,-10659000.0,-27599000.0
17320,19348,ITUB3,2,2020-06-30,13938,itr,1954009000,23476000,-6016000,0.111677,0.00841375,7204000.0,-10659000.0,-27599000.0
17321,19348,ITUB3,2,2020-06-30,13938,itr,1954009000,23476000,-5824000,0.111677,0.00841375,7204000.0,-10659000.0,-27599000.0
17322,19348,ITUB3,2,2020-06-30,13938,itr,1954009000,23476000,130000,0.111677,0.00841375,7204000.0,-10659000.0,-27599000.0
17323,19348,ITUB3,2,2020-06-30,13938,itr,1954009000,23476000,-322000,0.111677,0.00841375,7204000.0,-10659000.0,-27599000.0
17324,19348,ITUB4,2,2020-06-30,13938,itr,1954009000,23476000,-6016000,0.111677,0.00841375,7139000.0,10428000.0,-4781000.0
17325,19348,ITUB4,2,2020-06-30,13938,itr,1954009000,23476000,-5824000,0.111677,0.00841375,7139000.0,10428000.0,-4781000.0
17326,19348,ITUB4,2,2020-06-30,13938,itr,1954009000,23476000,130000,0.111677,0.00841375,7139000.0,10428000.0,-4781000.0
17327,19348,ITUB4,2,2020-06-30,13938,itr,1954009000,23476000,-322000,0.111677,0.00841375,7139000.0,10428000.0,-4781000.0
17328,19348,ITUB3,2,2020-09-30,30091,itr,1998284000,37651000,-17503000,0.107192,0.00788859,7139000.0,10428000.0,-4781000.0
