,codigo_negociacao,data_referencia,release_date,ordinarias,preferenciais,totais
428,BGIP4,2015-09-30,2015-11-12,7642545,7642545,15285090
429,BGIP4,2015-12-31,2016-03-29,7642545,7642545,15285090
430,BGIP4,2016-03-31,2016-05-13,7642545,7642545,15285090
431,BGIP4,2016-06-30,2017-08-18,7642545,7642545,15285090
432,BGIP4,2016-09-30,2016-11-14,7642545,7642545,15285090
433,BGIP4,2016-12-31,2017-02-21,7642545,7642545,15285090
434,BGIP4,2017-03-31,2017-08-17,7642545,7642545,15285090
435,BGIP4,2017-06-30,2017-08-21,7642545,7642545,15285090
436,BGIP4,2017-09-30,2017-11-13,7642545,7642545,15285090
437,BGIP4,2017-12-31,2018-03-27,7642545,7642545,15285090
438,BGIP4,2018-03-31,2018-06-28,7642545,7642545,15285090
439,BGIP4,2018-06-30,2018-08-13,7642545,7642545,15285090
440,BGIP4,2018-09-30,2018-11-13,7642545,7642545,15285090
441,BGIP4,2018-12-31,2019-02-26,7642545,7642545,15285090
442,BGIP4,2019-03-31,2019-07-16,7642545,7642545,15285090
443,BGIP4,2019-06-30,2019-08-23,7642545,7642545,15285090
444,BGIP4,2019-09-30,2019-11-14,7642545,7642545,15285090
445,BGIP4,2019-12-31,2020-02-26,7642545,7642545,15285090
446,BGIP4,2020-03-31,2020-05-29,7642545,7642545,15285090
447,BGIP4,2020-06-30,2020-08-24,7642545,7642545,15285090
448,BGIP4,2020-09-30,2020-12-30,7642545,7642545,15285090
449,BGIP4,2020-12-31,2021-02-26,7642545,7642545,15285090
450,BEES3,2010-12-31,2011-05-20,109305,42183,151488
451,BEES3,2011-03-31,2011-05-13,109305,42183,151488
452,BEES3,2011-06-30,2011-08-17,109305,42183,151488
453,BEES3,2011-09-30,2013-07-04,109305,42183,151488
454,BEES3,2011-12-31,2012-04-09,109305,42183,151488
455,BEES3,2012-03-31,2012-05-15,109305,42183,151488
456,BEES3,2012-06-30,2012-08-15,109332,42183,151515
457,BEES3,2012-09-30,2012-11-12,1093320,421832,1515152
458,BEES3,2012-12-31,2013-03-28,1093320,421832,1515152
459,BEES3,2013-03-31,2013-05-15,1093320,421832,1515152
460,BEES3,2013-06-30,2013-08-14,1093320,421832,1515152
461,BEES3,2013-09-30,2013-11-14,1093320,421832,1515152
462,BEES3,2013-12-31,2014-03-28,1157732,421832,1579564
463,BEES3,2014-03-31,2014-05-14,1157732,421832,1579564
464,BEES3,2014-06-30,2014-08-14,1157732,421832,1579564
465,BEES3,2014-09-30,2014-11-11,1157732,421832,1579564
466,BEES3,2014-12-31,2015-03-27,1157732,421832,1579564
467,BEES3,2015-03-31,2015-05-07,231547,84366,315913
468,BEES3,2015-06-30,2015-08-13,231546,84366,315912
469,BEES3,2015-09-30,2015-11-12,231546,84366,315912
470,BEES3,2015-12-31,2016-05-31,231546,84366,315912
471,BEES3,2016-03-31,2016-05-11,231546,84366,315912
472,BEES3,2016-06-30,2016-08-11,231546,84366,315912
473,BEES3,2016-09-30,2016-11-10,231546,84366,315912
474,BEES3,2016-12-31,2017-03-28,231546,84366,315912
475,BEES3,2017-03-31,2017-05-12,231546,84366,315912
476,BEES3,2017-06-30,2017-08-10,231356,84556,315912
477,BEES3,2017-09-30,2017-11-13,231356,84556,315912
478,BEES3,2017-12-31,2018-03-28,231356,84556,315912
479,BEES3,2018-03-31,2018-05-14,231356,84556,315912
480,BEES3,2018-06-30,2018-08-13,231356,84556,315912
481,BEES3,2018-09-30,2018-11-08,231355,84557,315912
482,BEES3,2018-12-31,2019-05-08,231355,84557,315912
483,BEES3,2019-03-31,2019-05-14,231355,84557,315912
484,BEES3,2019-06-30,2019-08-20,231355,84557,315912
485,BEES3,2019-09-30,2019-11-12,231355,84557,315912
486,BEES3,2019-12-31,2020-03-25,231355,84557,315912
487,BEES3,2020-03-31,2020-05-26,231329,84583,315912
488,BEES3,2020-06-30,2020-08-11,231329,84583,315912
489,BEES3,2020-09-30,2020-11-25,231329,84583,315912
490,BEES3,2020-12-31,2021-03-23,231329,84583,315912
491,BEES4,2010-12-31,2011-05-20,109305,42183,151488
492,BEES4,2011-03-31,2011-05-13,109305,42183,151488
493,BEES4,2011-06-30,2011-08-17,109305,42183,151488
494,BEES4,2011-09-30,2013-07-04,109305,42183,151488
495,BEES4,2011-12-31,2012-04-09,109305,42183,151488
496,BEES4,2012-03-31,2012-05-15,109305,42183,151488
497,BEES4,2012-06-30,2012-08-15,109332,42183,151515
498,BEES4,2012-09-30,2012-11-12,1093320,421832,1515152
499,BEES4,2012-12-31,2013-03-28,1093320,421832,1515152
500,BEES4,2013-03-31,2013-05-15,1093320,421832,1515152
501,BEES4,2013-06-30,2013-08-14,1093320,421832,1515152
502,BEES4,2013-09-30,2013-11-14,1093320,421832,1515152
503,BEES4,2013-12-31,2014-03-28,1157732,421832,1579564
504,BEES4,2014-03-31,2014-05-14,1157732,421832,1579564
505,BEES4,2014-06-30,2014-08-14,1157732,421832,1579564
506,BEES4,2014-09-30,2014-11-11,1157732,421832,1579564
507,BEES4,2014-12-31,2015-03-27,1157732,421832,1579564
508,BEES4,2015-03-31,2015-05-07,231547,84366,315913
509,BEES4,2015-06-30,2015-08-13,231546,84366,315912
510,BEES4,2015-09-30,2015-11-12,231546,84366,315912
511,BEES4,2015-12-31,2016-05-31,231546,84366,315912
512,BEES4,2016-03-31,2016-05-11,231546,84366,315912
513,BEES4,2016-06-30,2016-08-11,231546,84366,315912
514,BEES4,2016-09-30,2016-11-10,231546,84366,315912
515,BEES4,2016-12-31,2017-03-28,231546,84366,315912
516,BEES4,2017-03-31,2017-05-12,231546,84366,315912
517,BEES4,2017-06-30,2017-08-10,231356,84556,315912
518,BEES4,2017-09-30,2017-11-13,231356,84556,315912
519,BEES4,2017-12-31,2018-03-28,231356,84556,315912
520,BEES4,2018-03-31,2018-05-14,231356,84556,315912
521,BEES4,2018-06-30,2018-08-13,231356,84556,315912
522,BEES4,2018-09-30,2018-11-08,231355,84557,315912
523,BEES4,2018-12-31,2019-05-08,231355,84557,315912
524,BEES4,2019-03-31,2019-05-14,231355,84557,315912
525,BEES4,2019-06-30,2019-08-20,231355,84557,315912
526,BEES4,2019-09-30,2019-11-12,231355,84557,315912
527,BEES4,2019-12-31,2020-03-25,231355,84557,315912
528,BEES4,2020-03-31,2020-05-26,231329,84583,315912
529,BEES4,2020-06-30,2020-08-11,231329,84583,315912
530,BEES4,2020-09-30,2020-11-25,231329,84583,315912
531,BEES4,2020-12-31,2021-03-23,231329,84583,315912
532,BPAR3,2010-12-31,2011-03-24,9521649,0,9521649
533,BPAR3,2011-03-31,2011-05-16,9521649,0,9521649
534,BPAR3,2011-06-30,2011-08-18,9521649,0,9521649
535,BPAR3,2011-09-30,2011-11-14,9521649,0,9521649
536,BPAR3,2011-12-31,2012-02-28,9521649,0,9521649
537,BPAR3,2012-03-31,2012-05-15,9521649,0,9521649
538,BPAR3,2012-06-30,2012-08-15,9521649,0,9521649
539,BPAR3,2012-09-30,2012-11-14,9521649,0,9521649
540,BPAR3,2012-12-31,2013-02-25,9521649,0,9521649
541,BPAR3,2013-03-31,2013-05-15,9521649,0,9521649
542,BPAR3,2013-06-30,2013-08-14,9521649,0,9521649
543,BPAR3,2013-09-30,2014-01-09,9521649,0,9521649
544,BPAR3,2013-12-31,2014-02-26,9521649,0,9521649
545,BPAR3,2014-03-31,2014-05-15,9521649,0,9521649
546,BPAR3,2014-06-30,2014-08-25,9521649,0,9521649
547,BPAR3,2014-09-30,2014-11-14,9521649,0,9521649
548,BPAR3,2014-12-31,2015-02-27,9521649,0,9521649
549,BPAR3,2015-03-31,2015-05-15,9521649,0,9521649
550,BPAR3,2015-06-30,2015-08-28,9521649,0,9521649
551,BPAR3,2015-09-30,2015-11-16,9521649,0,9521649
552,BPAR3,2015-12-31,2016-03-15,9521649,0,9521649
553,BPAR3,2016-03-31,2016-05-13,9521649,0,9521649
554,BPAR3,2016-06-30,2016-08-12,9521649,0,9521649
555,BPAR3,2016-09-30,2016-11-14,9521649,0,9521649
556,BPAR3,2016-12-31,2017-03-02,9521649,0,9521649
557,BPAR3,2017-03-31,2017-05-15,9521649,0,9521649
558,BPAR3,2017-06-30,2017-08-11,9521649,0,9521649
559,BPAR3,2017-09-30,2017-11-14,9521649,0,9521649
560,BPAR3,2017-12-31,2018-02-23,9521649,0,9521649
561,BPAR3,2018-03-31,2018-05-15,9521649,0,9521649
562,BPAR3,2018-06-30,2018-08-14,9521649,0,9521649
563,BPAR3,2018-09-30,2018-11-14,9521649,0,9521649
564,BPAR3,2018-12-31,2019-02-22,9521649,0,9521649
565,BPAR3,2019-03-31,2019-05-16,9521649,0,9521649
566,BPAR3,2019-06-30,2019-09-13,9521649,0,9521649
567,BPAR3,2019-09-30,2019-11-14,9521649,0,9521649
568,BPAR3,2019-12-31,2020-02-20,9521649,0,9521649
569,BPAR3,2020-03-31,2020-05-29,9521649,0,9521649
570,BPAR3,2020-06-30,2020-08-26,9521649,0,9521649
571,BPAR3,2020-09-30,2020-11-16,9521649,0,9521649
572,BPAR3,2020-12-31,2021-02-24,9521649,0,9521649
573,BRSR3,2010-12-31,2011-05-02,205043,203931,408974
574,BRSR3,2011-03-31,2011-05-12,205043,203931,408974
575,BRSR3,2011-06-30,2011-08-11,205043,203931,408974
576,BRSR3,2011-09-30,2011-11-07,205043,203931,408974
577,BRSR3,2011-12-31,2012-03-29,205043,203931,408974
578,BRSR3,2012-03-31,2012-05-14,205043,203931,408974
579,BRSR3,2012-06-30,2012-08-13,205043,203931,408974
580,BRSR3,2012-09-30,2012-11-12,205043,203931,408974
581,BRSR3,2012-12-31,2013-03-27,205043,203931,408974
582,BRSR3,2013-03-31,2013-05-15,205043,203931,408974
583,BRSR3,2013-06-30,2013-08-13,205043,203931,408974
584,BRSR3,2013-09-30,2013-11-13,205043,203931,408974
585,BRSR3,2013-12-31,2014-03-14,205043,203931,408974
586,BRSR3,2014-03-31,2014-05-13,205043,203931,408974
587,BRSR3,2014-06-30,2014-08-13,205043,203931,408974
588,BRSR3,2014-09-30,2014-11-12,205043,203931,408974
589,BRSR3,2014-12-31,2015-03-06,205043,203931,408974
590,BRSR3,2015-03-31,2015-05-13,205043,203931,408974
591,BRSR3,2015-06-30,2015-08-12,205043,203931,408974
592,BRSR3,2015-09-30,2015-11-11,205044,203930,408974
593,BRSR3,2015-12-31,2016-03-11,205051,203923,408974
594,BRSR3,2016-03-31,2016-05-11,205052,203922,408974
595,BRSR3,2016-06-30,2016-08-10,205054,203920,408974
596,BRSR3,2016-09-30,2016-11-09,205044,203930,408974
597,BRSR3,2016-12-31,2017-03-13,205054,203920,408974
598,BRSR3,2017-03-31,2017-05-15,205057,203917,408974
599,BRSR3,2017-06-30,2017-08-14,205057,203917,408974
600,BRSR3,2017-09-30,2017-11-13,205057,203917,408974
601,BRSR3,2017-12-31,2018-03-27,205058,203916,408974
602,BRSR3,2018-03-31,2018-05-14,205059,203915,408974
603,BRSR3,2018-06-30,2018-08-14,205060,203914,408974
604,BRSR3,2018-09-30,2018-11-13,205060,203914,408974
605,BRSR3,2018-12-31,2019-03-19,205062,203912,408974
606,BRSR3,2019-03-31,2019-05-14,205062,203912,408974
607,BRSR3,2019-06-30,2019-08-13,205062,203912,408974
608,BRSR3,2019-09-30,2019-11-11,205062,203912,408974
609,BRSR3,2019-12-31,2020-03-17,205065,203909,408974
610,BRSR3,2020-03-31,2020-05-12,205065,203909,408974
611,BRSR3,2020-06-30,2020-08-12,205065,203909,408974
612,BRSR3,2020-09-30,2020-11-10,205065,203909,408974
613,BRSR3,2020-12-31,2021-03-15,205065,203909,408974
614,BRSR5,2010-12-31,2011-05-02,205043,203931,408974
615,BRSR5,2011-03-31,2011-05-12,205043,203931,408974
616,BRSR5,2011-06-30,2011-08-11,205043,203931,408974
617,BRSR5,2011-09-30,2011-11-07,205043,203931,408974
618,BRSR5,2011-12-31,2012-03-29,205043,203931,408974
619,BRSR5,2012-03-31,2012-05-14,205043,203931,408974
620,BRSR5,2012-06-30,2012-08-13,205043,203931,408974
621,BRSR5,2012-09-30,2012-11-12,205043,203931,408974
622,BRSR5,2012-12-31,2013-03-27,205043,203931,408974
623,BRSR5,2013-03-31,2013-05-15,205043,203931,408974
624,BRSR5,2013-06-30,2013-08-13,205043,203931,408974
625,BRSR5,2013-09-30,2013-11-13,205043,203931,408974
626,BRSR5,2013-12-31,2014-03-14,205043,203931,408974
627,BRSR5,2014-03-31,2014-05-13,205043,203931,408974
628,BRSR5,2014-06-30,2014-08-13,205043,203931,408974
629,BRSR5,2014-09-30,2014-11-12,205043,203931,408974
630,BRSR5,2014-12-31,2015-03-06,205043,203931,408974
631,BRSR5,2015-03-31,2015-05-13,205043,203931,408974
632,BRSR5,2015-06-30,2015-08-12,205043,203931,408974
633,BRSR5,2015-09-30,2015-11-11,205044,203930,408974
634,BRSR5,2015-12-31,2016-03-11,205051,203923,408974
635,BRSR5,2016-03-31,2016-05-11,205052,203922,408974
636,BRSR5,2016-06-30,2016-08-10,205054,203920,408974
637,BRSR5,2016-09-30,2016-11-09,205044,203930,408974
638,BRSR5,2016-12-31,2017-03-13,205054,203920,408974
639,BRSR5,2017-03-31,2017-05-15,205057,203917,408974
640,BRSR5,2017-06-30,2017-08-14,205057,203917,408974
641,BRSR5,2017-09-30,2017-11-13,205057,203917,408974
642,BRSR5,2017-12-31,2018-03-27,205058,203916,408974
643,BRSR5,2018-03-31,2018-05-14,205059,203915,408974
644,BRSR5,2018-06-30,2018-08-14,205060,203914,408974
645,BRSR5,2018-09-30,2018-11-13,205060,203914,408974
646,BRSR5,2018-12-31,2019-03-19,205062,203912,408974
647,BRSR5,2019-03-31,2019-05-14,205062,203912,408974
648,BRSR5,2019-06-30,2019-08-13,205062,203912,408974
649,BRSR5,2019-09-30,2019-11-11,205062,203912,408974
650,BRSR5,2019-12-31,2020-03-17,205065,203909,408974
651,BRSR5,2020-03-31,2020-05-12,205065,203909,408974
652,BRSR5,2020-06-30,2020-08-12,205065,203909,408974
653,BRSR5,2020-09-30,2020-11-10,205065,203909,408974
654,BRSR5,2020-12-31,2021-03-15,205065,203909,408974
655,BRSR6,2010-12-31,2011-05-02,205043,203931,408974
656,BRSR6,2011-03-31,2011-05-12,205043,203931,408974
657,BRSR6,2011-06-30,2011-08-11,205043,203931,408974
658,BRSR6,2011-09-30,2011-11-07,205043,203931,408974
659,BRSR6,2011-12-31,2012-03-29,205043,203931,408974
660,BRSR6,2012-03-31,2012-05-14,205043,203931,408974
661,BRSR6,2012-06-30,2012-08-13,205043,203931,408974
662,BRSR6,2012-09-30,2012-11-12,205043,203931,408974
663,BRSR6,2012-12-31,2013-03-27,205043,203931,408974
664,BRSR6,2013-03-31,2013-05-15,205043,203931,408974
665,BRSR6,2013-06-30,2013-08-13,205043,203931,408974
666,BRSR6,2013-09-30,2013-11-13,205043,203931,408974
667,BRSR6,2013-12-31,2014-03-14,205043,203931,408974
668,BRSR6,2014-03-31,2014-05-13,205043,203931,408974
669,BRSR6,2014-06-30,2014-08-13,205043,203931,408974
670,BRSR6,2014-09-30,2014-11-12,205043,203931,408974
671,BRSR6,2014-12-31,2015-03-06,205043,203931,408974
672,BRSR6,2015-03-31,2015-05-13,205043,203931,408974
673,BRSR6,2015-06-30,2015-08-12,205043,203931,408974
674,BRSR6,2015-09-30,2015-11-11,205044,203930,408974
675,BRSR6,2015-12-31,2016-03-11,205051,203923,408974
676,BRSR6,2016-03-31,2016-05-11,205052,203922,408974
677,BRSR6,2016-06-30,2016-08-10,205054,203920,408974
678,BRSR6,2016-09-30,2016-11-09,205044,203930,408974
679,BRSR6,2016-12-31,2017-03-13,205054,203920,408974
680,BRSR6,2017-03-31,2017-05-15,205057,203917,408974
681,BRSR6,2017-06-30,2017-08-14,205057,203917,408974
682,BRSR6,2017-09-30,2017-11-13,205057,203917,408974
683,BRSR6,2017-12-31,2018-03-27,205058,203916,408974
684,BRSR6,2018-03-31,2018-05-14,205059,203915,408974
685,BRSR6,2018-06-30,2018-08-14,205060,203914,408974
686,BRSR6,2018-09-30,2018-11-13,205060,203914,408974
687,BRSR6,2018-12-31,2019-03-19,205062,203912,408974
688,BRSR6,2019-03-31,2019-05-14,205062,203912,408974
689,BRSR6,2019-06-30,2019-08-13,205062,203912,408974
690,BRSR6,2019-09-30,2019-11-11,205062,203912,408974
691,BRSR6,2019-12-31,2020-03-17,205065,203909,408974
692,BRSR6,2020-03-31,2020-05-12,205065,203909,408974
693,BRSR6,2020-06-30,2020-08-12,205065,203909,408974
694,BRSR6,2020-09-30,2020-11-10,205065,203909,408974
695,BRSR6,2020-12-31,2021-03-15,205065,203909,408974
696,BNBR3,2010-12-31,2011-02-16,48485,38517,87002
697,BNBR3,2011-03-31,2011-05-16,48485,38517,87002
698,BNBR3,2011-06-30,2011-08-11,48485,38517,87002
699,BNBR3,2011-09-30,2011-11-14,48485,38517,87002
700,BNBR3,2011-12-31,2012-02-15,48485,38517,87002
701,BNBR3,2012-03-31,2012-05-15,48485,38517,87002
702,BNBR3,2012-06-30,2012-08-14,48485,38517,87002
703,BNBR3,2012-09-30,2012-11-14,48485,38517,87002
704,BNBR3,2012-12-31,2013-02-19,48485,38517,87002
705,BNBR3,2013-03-31,2013-05-20,48485,38517,87002
706,BNBR3,2013-06-30,2013-08-14,48485,38517,87002
707,BNBR3,2013-09-30,2013-11-14,48485,38517,87002
708,BNBR3,2013-12-31,2014-02-25,48485,38517,87002
709,BNBR3,2014-03-31,2014-05-15,86371,0,86371
710,BNBR3,2014-06-30,2014-08-13,86371,0,86371
711,BNBR3,2014-09-30,2014-11-13,86371,0,86371
712,BNBR3,2014-12-31,2015-03-23,86371464,0,86371464
713,BNBR3,2015-03-31,2015-05-13,86371,0,86371
714,BNBR3,2015-06-30,2015-08-14,86371,0,86371
715,BNBR3,2015-09-30,2015-11-12,86371,0,86371
716,BNBR3,2015-12-31,2016-02-26,86371,0,86371
717,BNBR3,2016-03-31,2016-05-16,86371,0,86371
718,BNBR3,2016-06-30,2016-08-12,86371,0,86371
719,BNBR3,2016-09-30,2016-11-14,86371,0,86371
720,BNBR3,2016-12-31,2017-02-16,86371,0,86371
721,BNBR3,2017-03-31,2017-05-12,86371,0,86371
722,BNBR3,2017-06-30,2017-08-11,86371,0,86371
723,BNBR3,2017-09-30,2017-11-13,86371,0,86371
724,BNBR3,2017-12-31,2018-02-22,86371,0,86371
725,BNBR3,2018-03-31,2018-05-10,86371,0,86371
726,BNBR3,2018-06-30,2018-08-14,86371,0,86371
727,BNBR3,2018-09-30,2018-11-16,86371,0,86371
728,BNBR3,2018-12-31,2019-03-21,86371,0,86371
729,BNBR3,2019-03-31,2019-05-15,86371,0,86371
730,BNBR3,2019-06-30,2019-09-12,86371,0,86371
731,BNBR3,2019-09-30,2019-11-25,86371,0,86371
732,BNBR3,2019-12-31,2020-02-19,86371,0,86371
733,BNBR3,2020-03-31,2020-06-02,86371,0,86371
734,BNBR3,2020-06-30,2020-11-18,86371,0,86371
735,BNBR3,2020-09-30,2020-11-13,86371,0,86371
736,BNBR3,2020-12-31,2021-02-25,86371,0,86371
737,BMIN3,2010-12-31,2011-02-28,111506,71014,182520
738,BMIN3,2011-03-31,2011-05-16,111506,71014,182520
739,BMIN3,2011-06-30,2011-08-12,111506,71014,182520
740,BMIN3,2011-09-30,2011-11-14,111506,71014,182520
741,BMIN3,2011-12-31,2012-03-01,111506,71014,182520
742,BMIN3,2012-03-31,2012-05-23,111506,71014,182520
743,BMIN3,2012-06-30,2012-08-14,111506,71014,182520
744,BMIN3,2012-09-30,2012-11-14,111506,71014,182520
745,BMIN3,2012-12-31,2013-02-27,111506,71014,182520
746,BMIN3,2013-03-31,2013-05-14,111506,71014,182520
747,BMIN3,2013-06-30,2013-08-14,111506,71014,182520
748,BMIN3,2013-09-30,2013-11-13,111506,71014,182520
749,BMIN3,2013-12-31,2014-03-12,111506,71014,182520
750,BMIN3,2014-03-31,2014-05-15,111506,71014,182520
751,BMIN3,2014-06-30,2014-08-14,111506,71014,182520
752,BMIN3,2014-09-30,2014-11-14,111506,71014,182520
753,BMIN3,2014-12-31,2015-03-05,111506,71014,182520
754,BMIN3,2015-03-31,2015-05-15,111506,71014,182520
755,BMIN3,2015-06-30,2015-08-14,111506,71014,182520
756,BMIN3,2015-09-30,2015-10-26,111506,71014,182520
757,BMIN3,2015-12-31,2016-03-16,111506,71014,182520
758,BMIN3,2016-03-31,2016-05-13,464127,295588,759715
759,BMIN3,2016-06-30,2016-08-12,464127,295588,759715
760,BMIN3,2016-09-30,2016-11-11,464127,295588,759715
761,BMIN3,2016-12-31,2017-03-07,111506,71014,182520
762,BMIN3,2017-03-31,2017-05-15,111506,71014,182520
763,BMIN3,2017-06-30,2017-08-14,111506,71014,182520
764,BMIN3,2017-09-30,2017-11-14,1115,710,1825
765,BMIN3,2017-12-31,2018-02-28,1115,710,1825
766,BMIN3,2018-03-31,2018-05-15,1115,710,1825
767,BMIN3,2018-06-30,2018-08-14,4115,710,4825
768,BMIN3,2018-09-30,2018-11-14,4115,710,4825
769,BMIN3,2018-12-31,2019-02-28,4115,710,4825
770,BMIN3,2019-03-31,2019-05-15,4115,710,4825
771,BMIN3,2019-06-30,2019-08-14,4115,710,4825
772,BMIN3,2019-09-30,2019-11-14,4115,710,4825
773,BMIN3,2019-12-31,2020-03-03,4115,710,4825
774,BMIN3,2020-03-31,2020-05-15,4115,710,4825
775,BMIN3,2020-06-30,2020-08-14,4115,710,4825
776,BMIN3,2020-09-30,2020-11-13,4115,710,4825
777,BMIN3,2020-12-31,2021-02-24,4115,710,4825
778,BMIN4,2010-12-31,2011-02-28,111506,71014,182520
779,BMIN4,2011-03-31,2011-05-16,111506,71014,182520
780,BMIN4,2011-06-30,2011-08-12,111506,71014,182520
781,BMIN4,2011-09-30,2011-11-14,111506,71014,182520
782,BMIN4,2011-12-31,2012-03-01,111506,71014,182520
783,BMIN4,2012-03-31,2012-05-23,111506,71014,182520
784,BMIN4,2012-06-30,2012-08-14,111506,71014,182520
785,BMIN4,2012-09-30,2012-11-14,111506,71014,182520
786,BMIN4,2012-12-31,2013-02-27,111506,71014,182520
787,BMIN4,2013-03-31,2013-05-14,111506,71014,182520
788,BMIN4,2013-06-30,2013-08-14,111506,71014,182520
789,BMIN4,2013-09-30,2013-11-13,111506,71014,182520
790,BMIN4,2013-12-31,2014-03-12,111506,71014,182520
791,BMIN4,2014-03-31,2014-05-15,111506,71014,182520
792,BMIN4,2014-06-30,2014-08-14,111506,71014,182520
793,BMIN4,2014-09-30,2014-11-14,111506,71014,182520
794,BMIN4,2014-12-31,2015-03-05,111506,71014,182520
795,BMIN4,2015-03-31,2015-05-15,111506,71014,182520
796,BMIN4,2015-06-30,2015-08-14,111506,71014,182520
797,BMIN4,2015-09-30,2015-10-26,111506,71014,182520
798,BMIN4,2015-12-31,2016-03-16,111506,71014,182520
799,BMIN4,2016-03-31,2016-05-13,464127,295588,759715
800,BMIN4,2016-06-30,2016-08-12,464127,295588,759715
801,BMIN4,2016-09-30,2016-11-11,464127,295588,759715
802,BMIN4,2016-12-31,2017-03-07,111506,71014,182520
803,BMIN4,2017-03-31,2017-05-15,111506,71014,182520
804,BMIN4,2017-06-30,2017-08-14,111506,71014,182520
805,BMIN4,2017-09-30,2017-11-14,1115,710,1825
806,BMIN4,2017-12-31,2018-02-28,1115,710,1825
807,BMIN4,2018-03-31,2018-05-15,1115,710,1825
808,BMIN4,2018-06-30,2018-08-14,4115,710,4825
809,BMIN4,2018-09-30,2018-11-14,4115,710,4825
810,BMIN4,2018-12-31,2019-02-28,4115,710,4825
811,BMIN4,2019-03-31,2019-05-15,4115,710,4825
812,BMIN4,2019-06-30,2019-08-14,4115,710,4825
813,BMIN4,2019-09-30,2019-11-14,4115,710,4825
814,BMIN4,2019-12-31,2020-03-03,4115,710,4825
815,BMIN4,2020-03-31,2020-05-15,4115,710,4825
816,BMIN4,2020-06-30,2020-08-14,4115,710,4825
817,BMIN4,2020-09-30,2020-11-13,4115,710,4825
818,BMIN4,2020-12-31,2021-02-24,4115,710,4825
819,BMEB3,2010-12-31,2011-04-29,26262,9138,35400
820,BMEB3,2011-03-31,2011-05-17,26262,9138,35400
821,BMEB3,2011-06-30,2011-08-08,26262,9138,35400
822,BMEB3,2011-09-30,2011-11-14,26262,9138,35400
823,BMEB3,2011-12-31,2012-04-05,26262,9138,35400
824,BMEB3,2012-03-31,2012-05-15,26262,9138,35400
825,BMEB3,2012-06-30,2012-08-14,26262,9138,35400
826,BMEB3,2012-09-30,2012-11-14,26262,16238,42500
827,BMEB3,2012-12-31,2013-03-27,26262,16238,42500
828,BMEB3,2013-03-31,2013-05-14,26262,16238,42500
829,BMEB3,2013-06-30,2013-08-13,26262,16238,42500
830,BMEB3,2013-09-30,2013-11-13,26262,16238,42500
831,BMEB3,2013-12-31,2014-03-31,26262,19838,46100
832,BMEB3,2014-03-31,2014-05-15,26262,19838,46100
833,BMEB3,2014-06-30,2014-08-13,26262,19838,46100
834,BMEB3,2014-09-30,2014-11-14,26262,19838,46100
835,BMEB3,2014-12-31,2015-03-31,26262,19838,46100
836,BMEB3,2015-03-31,2015-05-15,26262,19838,46100
837,BMEB3,2015-06-30,2015-08-12,26262,19838,46100
838,BMEB3,2015-09-30,2015-11-13,26262,19838,46100
839,BMEB3,2015-12-31,2016-03-30,26262,19838,46100
840,BMEB3,2016-03-31,2016-05-13,26262,19838,46100
841,BMEB3,2016-06-30,2016-08-11,26262,19838,46100
842,BMEB3,2016-09-30,2016-11-11,26262,19838,46100
843,BMEB3,2016-12-31,2017-03-31,26262,19838,46100
844,BMEB3,2017-03-31,2017-05-15,26262,19838,46100
845,BMEB3,2017-06-30,2017-08-10,26262,19838,46100
846,BMEB3,2017-09-30,2017-11-14,26262,19838,46100
847,BMEB3,2017-12-31,2018-03-29,26262,19838,46100
848,BMEB3,2018-03-31,2018-05-15,26262,19838,46100
849,BMEB3,2018-06-30,2018-08-13,26262,19838,46100
850,BMEB3,2018-09-30,2018-11-14,32578,19838,52416
851,BMEB3,2018-12-31,2019-03-29,32578,19838,52416
852,BMEB3,2019-03-31,2019-05-15,32578,19838,52416
853,BMEB3,2019-06-30,2019-08-14,32578,19838,52416
854,BMEB3,2019-09-30,2019-11-14,32578,19838,52416
855,BMEB3,2019-12-31,2020-03-27,32578,19838,52416
856,BMEB3,2020-03-31,2020-05-15,32578,19838,52416
857,BMEB3,2020-06-30,2020-08-14,32578,19838,52416
